index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc
14,3.1846848239485106,6.058373654781344,6.047345747703937,2.5694995035780086,5.448299622813079,0,0,0,0,0,0,14.950472987797273,15.598841220414583,2.57040477397754,0.27089045882417995,0.8715625439475638,0.1542065593911663,0.2089916773025165,-1.6381765495457075,-1.3940000116127291,8.700325412685858,0.17756113459840478,0.19179311504687352
15,1.4080615570912505,5.032729870494534,3.284755271703679,5.019629466488898,3.9820374250104407,0,0,0,0,0,0,5.576743387907555,5.094155482630478,2.536019863146976,0.15414837495840608,0.9659526264233198,0.16695717597722384,0.5839100320679683,0.6200279911760651,0.6314474039652674,5.157510726456533,0.2568500584855748,0.2703586558869697
16,0.43306957289204023,5.4820705168566555,3.877252759646425,6.458426733632252,5.690191911139882,0,0,0,0,0,0,18.604984973512686,17.780017505617877,2.6209575195762698,0.0630842008577388,0.8435147307802826,0.8557586515805599,0.2306890159566323,-0.3377524911786307,-0.19396876305255015,2.3904308619637757,0.2748158417873246,0.24818906344540986
17,5.655711562850726,6.698286080014886,8.8628655496737,1.8436941800680169,3.0440066491775313,0,0,0,0,0,0,8.136351539122384,8.831578742179854,2.295081011126042,0.06560813693951767,0.9470772179762644,0.7966181306843176,0.3758986585966755,2.5474595117147913,2.6659272662018876,2.9086171604688884,0.23061369743602472,0.10429950183021865
18,5.638200160886056,5.921954608782547,5.46316946807252,7.755616973639099,6.25548899733286,0,0,0,0,0,0,15.861918246042897,14.961269422786104,2.367868401629247,0.16968788803146956,0.7685135794061257,0.9535535616181441,0.42629603151572604,-2.2092759037544805,-2.0090864136180437,0.9592900128975845,0.24455343741259178,0.26884895704844736
19,0.9224008992984276,6.232060842301718,4.271043769520709,5.442054289209365,4.03998695992196,0,0,0,0,0,0,15.14643472401786,15.753824717155393,2.467453506706154,0.29618398353765774,0.7256369342111664,0.20402444713137424,0.7628560826629578,-3.2365596715725067,-3.223252008294518,2.212321513216376,0.25790157219770216,0.16401785254503443
20,6.034326719993768,6.692813170301072,3.1879484677532313,5.500073424456064,7.262971526572966,0,0,0,0,0,0,26.894207604094134,27.776995514577152,2.4286528673183545,0.29690576374185534,0.9516167333449916,0.5740540078574825,0.3866645308421357,3.6000314815552903,3.706595514067205,6.027044297682869,0.22983795094350468,0.17337160636407142
21,2.6209285522215158,7.372406470260812,6.316049589749985,3.6554389848759357,2.900573604135062,0,0,0,0,0,0,10.417129643898155,10.824822126570682,2.4527440566831857,0.013374169889574919,0.7386513048459404,0.2089936723636303,0.08831801341850948,-2.919721150614744,-2.8962075968162053,5.750460873507026,0.0762226725759147,0.266931604017543
22,7.999283060217002,6.485038023606624,6.1714943352996485,0.23086711803427917,6.088838165272478,0,0,0,0,0,0,14.612988477130806,13.621765681287695,2.3843668131454026,0.19811670832058276,0.9457150033872648,0.16369277003344457,0.7268911217793583,0.4994342460064467,0.5995976855690887,10.955369827297858,0.1502696076361869,0.2976382148041874
23,1.1161612453744454,8.827527100818127,7.955852429385021,3.707116169305924,5.874080884362316,0,0,0,0,0,0,13.22111189012805,13.196161301084768,2.2912375046697036,0.03365802960308362,0.8835764479156005,0.4868445140126071,0.09310032786727428,3.009017773620494,3.258239679001109,9.87102861831497,0.19596858501798436,0.16376410254716295
24,3.444555540995029,7.5363055975605455,8.763275698518378,0.997526272551448,1.0652947803611725,0,0,0,0,0,0,10.767810112433239,11.668301735949878,2.160120838026589,0.07829320046407807,0.7158920697522542,0.5101168741236239,0.787289200687991,0.7275405401166761,0.9422113676743433,5.5513274865438555,0.06800112789498207,0.17731716191865488
25,5.62702750663368,6.074363880796616,4.800790204996226,5.552647941158615,6.885010058148947,0,0,0,0,0,0,13.941812445715469,14.251647989454842,2.4074452129555493,0.05894911890739568,0.6345708745204026,0.8289565860615542,0.6838685941628756,-0.948192735921018,-0.8059965380057678,6.0875580139186365,0.22538639762052093,0.05348971828708603
26,0.10662794220200145,7.448887000080016,5.997268826687144,5.326356172484088,3.019876139984862,0,0,0,0,0,0,28.15260641324999,28.98515960145112,2.6750150653493514,0.206704668519495,0.7225199613494455,0.7632027389630321,0.2712959748630684,-2.869371142567598,-2.728305005583911,2.02079290240487,0.24886354036058206,0.182920387053144
27,3.770340112643063,5.861021657570029,7.874023449172382,1.8514100595368084,7.799078081779861,0,0,0,0,0,0,10.045165327430515,9.613939923926791,2.3305929880563387,0.28149142950822786,0.9305282077504289,0.4065315160994354,0.3586521945947277,2.595554028291412,2.6251580893232354,1.1259036350301121,0.1281664930496218,0.1879648516379327
28,6.788700282689559,6.505159158005732,7.375399600032338,4.62115900671642,7.410099858944264,0,0,0,0,0,0,17.873417081408363,18.728477044736028,2.2442447197679822,0.10551329968575247,0.7602035121895292,0.3300723940367503,0.3206039821489117,0.23261538653984104,0.45449404368715385,7.559724076538601,0.2197374523950678,0.1996657556648872
29,3.281449383310585,7.693564665810989,3.453370197680427,4.280520737100782,4.327156281531915,0,0,0,0,0,0,29.052490695407684,29.64021487111139,2.1546398971920913,0.0550511883059142,0.71287235277223,0.5675340489493306,0.037354327539408594,3.3663186034466595,3.595372821434069,6.5587963756063825,0.1805884656896195,0.16564974533201351
30,5.201993918000182,5.083250609605627,3.135596620167661,5.195490493971405,2.2770558438248365,0,0,0,0,0,0,29.330263614579266,29.99999999999999,2.161248131995819,0.08166536532088908,0.824273679256788,0.8199311160807062,0.44724130432973896,2.990813591922975,3.0004491661525647,6.25946238472399,0.07159486216442108,0.2657810653082648
31,2.9368191859572854,8.91072207450277,6.60724998779094,4.348539793168647,2.140803368126137,0,0,0,0,0,0,19.851642049585138,19.555221083047808,2.7147927555440177,0.05218097150037061,0.7736942044010651,0.7390241735742735,0.2168778679015068,-0.7568439496775885,-0.7017078290364653,6.9097990116213985,0.2189420365597377,0.06549872110527895
32,4.317824472060317,7.18280749950581,6.207777455360922,1.2653596461522532,7.069645516574159,0,0,0,0,0,0,17.610311011912408,18.591388233359766,2.3552923903848133,0.04056729243894261,0.6374880715424777,0.2958319143934606,0.5416678073500137,-0.24772633417785128,-0.07750126034755137,2.749164959302653,0.16570969979305544,0.054539557154641545
33,1.5557015711698163,5.5950769601465025,7.090664451540276,0.2767799882190739,7.999535307639152,0,0,0,0,0,0,2.2874979355526697,2.902653123770585,2.577111838611909,0.20304052078727633,0.6393353080753338,0.7067570396137582,0.5209719736547779,2.093159296846231,2.2276084453626805,0.44728426124229687,0.0929686561659511,0.10286973311177218
34,1.2658754233826717,6.034638616491795,7.515136618262478,7.612592756538635,1.15293046602851,0,0,0,0,0,0,7.255503473068727,6.765086457002851,2.7488934734933723,0.04941077750001655,0.8059978300602844,0.11788871886423896,0.6027395600309652,-2.6832532264426536,-2.4548180168937694,9.795877465850168,0.1422057831751397,0.26791355042815396
35,2.0022970927301107,4.063402125712391,3.6543556110435174,2.854505474373366,5.11195255109849,0,0,0,0,0,0,16.0390196991564,16.064354488241115,2.7469341299886296,0.08673832597241199,0.6198967931942505,0.2742723357593696,0.5750276803147754,-0.5952423488677332,-0.550046772898542,10.946709253632942,0.1273902960813752,0.06618942977769389
36,6.464841413566639,5.359651161589662,3.336716544405316,4.927657144654025,5.092746001971673,0,0,0,0,0,0,11.076622815465017,12.031007894191747,2.416612633848579,0.12102338950240148,0.6146945620896874,0.853512049400736,0.708782840691601,0.5507563371937678,0.6300282583810463,2.8002253934118326,0.1256780168734763,0.21610534007138155
37,7.600966758161925,8.890042510776919,7.393250498471614,2.2757514779954606,4.82307427871515,0,0,0,0,0,0,18.462578909828053,19.17456723759878,2.4387786308345105,0.14643171444147843,0.7378251381023166,0.24164472727638017,0.3638926353905042,-0.3854934652699433,-0.15838435336413967,1.008595497211845,0.0776973163794593,0.22710272778618135
38,6.686862142639008,6.935154699315041,5.165452181656335,6.550684113848071,1.9341799267598725,0,0,0,0,0,0,11.925683172590208,12.085856029253165,2.6612974230483197,0.010702161392090872,0.892039887781169,0.7499315841395973,0.3719550051574099,-0.9900467611933683,-0.9204079736096059,0.422279669665559,0.21732010882936675,0.19786123507958264
39,1.8554568795766138,4.433522922019129,7.0992543005135325,5.645424303124489,3.4972637260418615,0,0,0,0,0,0,9.306471319150717,8.680800181411996,2.401333654885542,0.27860027251613856,0.9141820425654874,0.7536693949581516,0.4076819110918236,-0.6870462599448963,-0.504856732054327,6.6892905073469855,0.06489147998718772,0.2631631754705797
40,4.585086567874057,8.139758733637763,6.332418437060477,5.901269450272208,0.8686831155522741,0,0,0,0,0,0,4.7170867143714625,4.543408062857327,2.4264563958669676,0.05581131669039427,0.7216148526534408,0.8058445786693194,0.3423178886102023,-2.3122561405359594,-2.235413865213009,5.545421673151788,0.12659006045427507,0.08067369598529187
41,1.442084934263644,6.089475929127823,7.260222461858501,4.028579523380397,3.6176892767057756,0,0,0,0,0,0,12.472116602365542,12.83917974981378,2.291613205545403,0.15729468308165107,0.8102031297358522,0.6866335434082782,0.3108317288391159,-1.6528532826997098,-1.4904887262410462,11.95856360951496,0.06240837852574575,0.18189322829534915
42,4.107747774451159,4.2177430064424914,7.958095169942315,6.455612092711552,5.975159296473486,0,0,0,0,0,0,22.2462908721867,21.42589643177716,2.774611079235658,0.14810637952549538,0.8413104849821538,0.14498567154426137,0.5030173648789151,3.3531738644348676,3.520262184994796,5.786263602958894,0.2193602384290988,0.25885218975452234
43,4.087709976067345,4.498291407706762,6.440449883030127,3.3030039856723428,4.972536952352409,0,0,0,0,0,0,5.676459820349595,6.004263092174398,2.218586655310305,0.13210218824467423,0.8074228550973408,0.43611461396645423,0.050247156126419584,-1.8303063204749355,-1.6560185030075236,1.55928672897647,0.12604617269864216,0.2869050789100621
44,2.143991725961629,3.8911316900018367,8.119656515895233,4.301510378124879,1.1997114286791994,0,0,0,0,0,0,21.175844698966326,20.616135548819916,2.742406131743574,0.053100319980688405,0.8521423062899209,0.26893114562274656,0.7146197871228881,-1.4989690535673574,-1.3340439300790798,6.795337425880859,0.16165249023610256,0.20284625695659886
45,3.7146031512550093,4.037000707458195,5.075464761262584,2.7970470763409154,7.962978525245475,0,0,0,0,0,0,8.630158033283731,8.64635476500755,2.2396082951879865,0.2726833822519663,0.6879253392189646,0.9372610024305098,0.5888633956719672,1.184678750566932,1.3961300457564607,3.4941376706077762,0.11137279868201544,0.2421313932137345
46,5.022335774395499,8.009002781412853,8.17677610554816,4.332844885807841,0.20064519010830872,0,0,0,0,0,0,6.169662777835895,5.715327692917967,2.314388678656264,0.08376270898972388,0.8324075090863079,0.3132304029831692,0.7120215601744277,1.6239359936586997,1.6852745281427506,1.6940306903706706,0.2580357827919192,0.26812525130846265
47,7.446180006305318,4.318128480624864,5.568102531081536,4.447101088010852,2.63594132822786,0,0,0,0,0,0,26.63389834336594,27.008206879341582,2.3821359480129978,0.2545594915718475,0.9308578346394794,0.5225854096637815,0.0857108054846006,1.4778349742476973,1.5653315407435011,5.61604661954908,0.06397543975424651,0.14480524763040314
48,0.20668216217313712,6.383078355237894,6.903971713121427,7.93734678344897,6.930465036878407,0,0,0,0,0,0,21.03879038567994,20.156383636036395,2.783974545514584,0.2924783879402076,0.9349445898575202,0.6130397450816706,0.47722880848603993,3.533596857478103,3.5564133320065685,2.041408920018324,0.13795108118886534,0.18147760173018218
49,4.577993362281908,7.6125751467797595,4.35052342136969,0.7198157399017002,2.6011873367214027,0,0,0,0,0,0,19.370558364192714,18.623558950568135,2.214646654991457,0.12831919896335994,0.854298760979993,0.7657112299566187,0.616391452832149,2.9567936001109514,3.1936619325817532,6.749749422677054,0.2530942927726162,0.18945072017644848
50,4.726630342870654,6.468062579580373,5.381236008247877,5.38228294818359,1.6596764906933725,0,0,0,0,0,0,13.461254741468327,12.741604287628803,2.6217592813777277,0.22098846088320956,0.7657433840913301,0.23981304606118703,0.25138669586274687,2.2654062925555634,2.3257062424559662,10.285764754388001,0.16055424320358525,0.058835160463320726
51,1.3634335840333116,5.056111779071893,8.306670762368238,5.74357590091564,0.43532095209629024,0,0,0,0,0,0,3.9166879333568088,3.292734954267459,2.724802323321984,0.24824971586418645,0.9822200793595751,0.6508015760056778,0.3063781995957322,1.56850098778843,1.6162776925218003,7.252904868821779,0.16531392199151762,0.05200869624775211
52,5.573612991013401,8.65468492952434,6.9750427216061235,3.9452146799855408,4.402198607680106,0,0,0,0,0,0,21.94435224138745,21.09524760436454,2.66726424938421,0.1447819234034306,0.9498494057560275,0.17665050677639438,0.18606454138008255,2.77854457171848,2.7848831251984096,4.32556280120711,0.06536766582642052,0.0892939618111277
53,0.286539476465366,4.369072054237268,7.045137412294928,2.5872995137116637,1.8216703378651922,0,0,0,0,0,0,17.281578302710138,18.138414758061014,2.4664685859398854,0.023144916233596588,0.6288191563159401,0.1774733009631505,0.012854545109292504,-2.9890976174540667,-2.7522056871530696,7.401056807239023,0.1678128784695933,0.22179160233511092
54,1.619039674713737,4.413819293483616,5.820907435292092,4.161429280047465,2.2973044727518293,0,0,0,0,0,0,21.816975857806472,21.296311372801426,2.606297730354583,0.1792920952803784,0.6800341569040772,0.4219796578742413,0.6954874471756566,0.3822587644694999,0.44540778972468975,5.911894107097774,0.2291097305792011,0.2256541553692738
55,6.622718421714254,6.209872168623087,3.1301366531039827,0.7787915164597681,7.897431492912071,0,0,0,0,0,0,2.9227596802557883,2.0914881304063413,2.376610012633084,0.08027150161247405,0.9235552196316559,0.5042508908254748,0.24538903847450919,2.3261339436565933,2.44013077706458,3.1081803190498585,0.2442370142277075,0.2780160405982077
56,5.6133484027456895,3.211972434763316,3.096151750154723,6.7502001610962665,6.279328812050214,0,0,0,0,0,0,13.568328972328269,12.741406677290893,2.20810495780193,0.029913392573856935,0.8342411244290832,0.9007944107600974,0.7657266459842771,1.682029176025555,1.8628335263220117,10.689585316430804,0.10447404423775175,0.19298131298477794
57,7.534673607494144,5.569000144623215,5.5227502995354865,4.3235631938420465,3.9024619427658114,0,0,0,0,0,0,13.009130295532794,13.698624104303532,2.809646453649676,0.15199831547125706,0.7050279939245966,0.6058362128824695,0.7647982445096412,0.1561427198909655,0.3237316577267018,0.5702605070450584,0.07986909078586192,0.23224578866922369
58,0.8742007140289674,4.302774974482501,5.1119882217951504,3.733337638106118,3.319221887182251,0,0,0,0,0,0,22.110649648047573,22.444099856943208,2.164952193679615,0.2779358180942663,0.7196998865890187,0.8644797335889873,0.4587021816003858,-1.2505537784404086,-1.1336630055504755,11.170627902993994,0.055178639955952395,0.19144500791851266
59,3.7753143088653642,7.481050829304174,4.412263447871288,4.7665947107881115,4.418038031349176,0,0,0,0,0,0,5.484660763604344,6.3289661154591865,2.321311033794105,0.1746843046808561,0.8505007071415334,0.4054097330398416,0.40392083738483087,3.800739507689885,3.975687055725674,7.34667801492738,0.2823573305806865,0.26074688013747044
60,6.937996441388284,7.160823375466669,6.513929088968183,7.223820821086647,5.193801604797472,0,0,0,0,0,0,20.31246311875209,20.120962699622897,2.473792440604576,0.2970492467880486,0.9785582582024857,0.810552146912614,0.32550192163440683,-0.2204681597441427,-0.21980159483254685,4.4815908223276475,0.10947898921464111,0.10545102666367803
61,6.0894919347668734,7.708876315605616,3.6360214617111604,1.9524904645731345,4.854201441065039,0,0,0,0,0,0,18.153009883215844,17.59409887818069,2.517852861681899,0.2696827105939864,0.6191142744127558,0.4338235662111585,0.506564607996672,-0.11797201906078847,0.039642355681306196,1.6249051914424295,0.268478016739929,0.27882908532109735
62,7.766551182063737,4.596067690838337,4.050984940127451,7.004652135737682,6.223324963874081,0,0,0,0,0,0,5.063850432797589,5.796188964499735,2.27545109942145,0.1686235029715858,0.8501052794180066,0.17160622876247608,0.35239763976998956,0.5412727652481131,0.590383608613073,8.49787176309087,0.1725992113720053,0.24659498221743026
63,1.881674611703102,7.5049410293445895,6.866642513858682,4.428206325352553,7.122539516562207,0,0,0,0,0,0,28.7328879501214,29.12141511748629,2.3357486541028463,0.21850511551336746,0.7701460530776163,0.14921882101178635,0.215871638440396,3.302257648589225,3.3752088940237046,9.395250554902711,0.29355718867992725,0.1073347756537783
64,1.7655215169894982,7.473408130374723,7.431549789320933,6.411973428781359,4.4665435181712505,0,0,0,0,0,0,29.403787984903772,29.89323359356427,2.4636307777041444,0.23558572627023475,0.9431736411081879,0.13019407337365926,0.7834141406520418,1.0857356528838897,1.2579962079150149,4.581216659427065,0.10283450578736414,0.27563530786533186
65,1.7905690513580625,3.0645080293274067,8.40013139317174,6.656606976685294,6.697530082814877,0,0,0,0,0,0,16.944826320982706,16.152296712226125,2.289072865534168,0.12035180093453875,0.8183243183680756,0.13803875059865883,0.08647861015924663,-0.09835828374058542,0.10314244866949887,0.5280631314889362,0.15611352210085963,0.2042501172405291
66,2.1284050555014082,7.933251913247685,7.22357586491466,6.064244979616199,4.289752061444552,0,0,0,0,0,0,11.747378716072165,12.19047354025531,2.4627641173109724,0.1125853909874735,0.8668836547853715,0.4835100970150855,0.44025792390977153,-3.427273453317705,-3.29840299782623,5.304121710692799,0.18961729371208935,0.09655376359857697
67,2.603604673315771,3.9810151996215954,8.676209871008371,2.7715244957561422,1.3710946506455508,0,0,0,0,0,0,5.3882347014506795,6.255733241186164,2.3253621495082104,0.09785982750598082,0.6415649739102773,0.6839255831714637,0.49712306234389425,0.7341591385025419,0.9758779007560177,11.949337735031282,0.14037873942459833,0.26402516222499267
68,3.262991801256504,6.973540731540829,5.937916569518584,3.475796366506598,7.602284079153531,0,0,0,0,0,0,7.085722778572566,6.179483515730335,2.1925212380354266,0.08466763397921405,0.6329193375404868,0.10200430833677782,0.6059589791026561,0.9411898661146658,1.1503717385804364,3.7791136076148777,0.13392712034531568,0.2673235223081122
69,0.5221236226974697,6.264677696719515,7.284224313136912,0.5526764503585916,1.0917699577874735,0,0,0,0,0,0,11.63830728188939,12.092684818063871,2.519252168276618,0.2869945905449279,0.7175826421653274,0.12966067488221011,0.5980775569337319,2.419661638665824,2.508838865501449,10.802178183725488,0.24726151515080969,0.17073483842629195
70,0.25014196473112654,6.556057603089092,7.549218020521984,2.0549071968596144,2.587949830100636,0,0,0,0,0,0,13.776641684500811,14.299832238551462,2.58938469885884,0.06229012544675519,0.7930441812023566,0.7312643566890357,0.565535279288486,-0.1998573536728867,-0.0022958895912861543,3.146859227926801,0.18650112551524384,0.16080320104875778
71,6.578885784107777,6.364356369161749,3.628647217495802,7.280372121668937,6.336854365235147,0,0,0,0,0,0,7.728990620956331,7.666676345386423,2.2116927076309203,0.013658115688879077,0.8982381425748411,0.4082617158870725,0.2959684001250955,-2.47157812763744,-2.28726139943263,3.7142540315540886,0.20469570718780666,0.20998401629178287
72,2.304477342348872,3.470438094724104,5.305467453873385,7.736291829838191,3.6058593283563556,0,0,0,0,0,0,27.47465288386901,28.333588481609688,2.3953715530646345,0.21928821858136546,0.7101796674650811,0.3914087002354598,0.2071632965989509,1.1231224080845497,1.25657424649738,1.8962211698643616,0.23501676156100498,0.15736592741985778
73,4.264683058147481,7.85487236638592,3.6667551339081643,3.889216346757928,6.521863015071516,0,0,0,0,0,0,6.299599279433151,6.190705386117761,2.1533743257839437,0.18314717278292406,0.6619949389054789,0.4268135377863519,0.6246960763572647,2.0300513468965953,2.2645359209832225,2.5858197948878137,0.2879781564288758,0.2474571962984078
74,3.724927304067503,8.33011971013752,4.585766674226943,7.66718759423516,4.264350644146354,0,0,0,0,0,0,17.44613283378109,17.478603810770082,2.501074247875146,0.2908257178265138,0.7266219046423102,0.8969730667016685,0.0779744299809807,3.474300545668629,3.6148623814950414,11.924047824307053,0.23755321506538413,0.07521962543911145
75,0.6215100951733029,3.500906968353606,8.82766662857804,1.5161029530215653,5.069744438170336,0,0,0,0,0,0,11.408483181004655,12.108967868645989,2.5571419465751615,0.1422103356473265,0.9564571580358503,0.35161709792866636,0.37727220053708765,3.8198163638441542,3.9237445725260476,8.930811764874809,0.08680287365027294,0.07389950741724519
76,7.438099875638618,6.763621621478441,3.7580166343769514,1.5745482554672214,6.391187271857131,0,0,0,0,0,0,3.520503313296864,2.6995528738098495,2.24851889937691,0.033250798029571885,0.9223603084564946,0.341879096145537,0.25963945377285164,-1.370159389657295,-1.156688146597093,8.143586236813277,0.23857823494184716,0.2855482318263245
77,5.0475408347725885,3.3827227675536227,6.142099293729531,7.55470369424078,7.474964711661438,0,0,0,0,0,0,26.109651555655336,26.60919388168001,2.3472408321672025,0.29790214819876265,0.9239893289439378,0.7528858584904005,0.7722197875975562,-3.395862767102022,-3.237725465845187,11.4639182199781,0.16860949857441576,0.2493068224750271
78,6.154256773461273,7.2769149833571545,4.135641356345238,2.232344479701999,6.744486811086634,0,0,0,0,0,0,28.479838160613486,28.24207439770019,2.4906369373122814,0.02953603718972131,0.7094622619947237,0.7203257731134399,0.46601143870376893,-2.704830307027155,-2.5817814666213295,11.633345133793325,0.11772618485131738,0.14217759616792142
79,2.570590073549089,5.60813907317898,5.786312528132324,2.04072045053429,6.457428112373949,0,0,0,0,0,0,13.891354401743035,14.400683808325255,2.75639219478838,0.07546412086818148,0.6705971978087816,0.1320157755139448,0.7190392896868048,-3.446849015672143,-3.274274228572374,6.38486475588294,0.26562583002331475,0.08698354300572844
80,0.931534534120364,8.323427183442199,4.924011766163643,7.636770411810914,4.389434260277164,0,0,0,0,0,0,24.15148475083212,23.26251434836601,2.6718407616404356,0.19332005631483568,0.6027392046574929,0.6625336038351668,0.32169741935950424,3.1637967671119727,3.3964808298410962,3.199293486543568,0.18821500739300034,0.0765509388690238
81,4.452919204595243,8.623418554959045,4.689949790847549,7.9046240162813355,5.728114804616531,0,0,0,0,0,0,12.861039067418,13.207947901410327,2.619316991688662,0.204587450926476,0.6183010167619655,0.6105020073284758,0.5322855296290129,2.004149093102643,2.027285520738961,5.903258072820527,0.2029969226126524,0.2636577712009585
82,0.9691551861046875,8.629842311641422,5.342936476261329,0.47030090803850133,7.531628498086885,0,0,0,0,0,0,22.54244272538792,21.84287626856802,2.701402746056874,0.1583449465644598,0.963665928378769,0.7725488455075511,0.3539961103464782,-1.9768125503353993,-1.9149158696365545,10.923616876655734,0.09511907458604495,0.1418078815877139
83,3.6997332462586927,6.747977021088764,8.79026310057727,4.590452138044308,1.5800854659623942,0,0,0,0,0,0,24.99515605104743,24.11024374275872,2.770807815844335,0.19580028649176717,0.9745833596348958,0.9677306747857548,0.43437097945047304,1.5857797524787882,1.815714242196238,4.901809710568444,0.21522504568614687,0.11260337631872831
84,1.423424222473543,3.708597264647116,3.9783637540945587,1.6379606403643225,3.076631544523899,0,0,0,0,0,0,8.768415236318507,7.986955474153278,2.487576968485786,0.0682291101965146,0.6133418605174552,0.2295705126923656,0.09510578322105784,-3.477952259934868,-3.3092321024785365,8.378006797991096,0.11559394955060434,0.18654378686628126
