index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc
21,7.508672297684952,5.139788172286002,4.571778958074625,7.850177234259214,6.640253062618945,0,0,28.193769310593733,29.074528779810603,2.5218009061797737,0.030614003775356002,0.8337545299898204,0.46128036160770647,0.26800121499314355,-0.09713811686627283,0.010531536219630766,0.5924185914837491,0.25855559042741577,0.20488548565350012
22,2.311904367234421,7.649785291966136,8.283352989857159,3.8877453505181863,6.373816052041593,0,0,25.392375363406806,25.051925190048994,2.285429515645493,0.1267039153245495,0.764335284383149,0.6647620350930896,0.6142378114254354,2.120539099528883,2.3476143719770435,0.7422691826844093,0.1804341378850725,0.07578197854471663
23,5.450867103175954,8.75968436945238,3.951546564864426,5.088876656229795,5.8193143608442375,0,0,29.324658580917234,29.516211090608117,2.708746296825021,0.09228611641661151,0.9845320104756825,0.516891598088249,0.5385233822482384,-3.254682678657067,-3.1544383162424547,0.45927117090650665,0.10165239628795632,0.1811467213856947
24,4.463846371189367,6.417004323018126,7.280901843577021,0.49082905864001997,6.5156455226876515,0,0,5.200896900009784,5.94837577232334,2.4670589304898627,0.08626537742453547,0.8251192509579475,0.47632601201213887,0.042409882346497035,2.799453388252207,2.8767902239700653,0.2916461356143098,0.12572701495538174,0.22810352850957255
25,1.4050057131838696,6.901259163854637,5.3455501005313,1.7108460566196382,4.20133283434102,0,0,13.046021656567916,12.843767187711277,2.7486116148637887,0.11188896342655037,0.8262115711852274,0.859469841740304,0.04775698854228686,2.6847340010459293,2.835836055569883,0.863656083441822,0.22228054846342166,0.21768569619663536
26,4.743833397078644,3.9353977940755454,6.440491832760427,6.318932984988058,0.9524283936041934,0,0,26.901158528588226,26.519722780109582,2.3950893582729886,0.10461392496321431,0.8896183910994481,0.42399993038836625,0.7024535080933929,1.3164175458034357,1.3838891173186219,0.8754940166660912,0.29327903162686847,0.24406892381765155
27,3.3273218719237367,4.008883617872341,7.900213350076141,6.092807391728869,7.267983121909489,0,0,20.331408472963712,20.869653083932192,2.6399278786045626,0.046036471425232144,0.8113454844877604,0.14131003225971964,0.43322033619135025,-3.1426936986126113,-2.985887828241111,0.2838999232203786,0.09665986871598337,0.09478151953935551
28,7.881954745879602,7.07955585504085,4.159768130062842,2.1250324916612984,2.76295539458803,0,0,27.202890269282445,27.37339709492066,2.3263243760668932,0.1322642224938617,0.8784057840935589,0.4541252061412192,0.6075924788847805,3.9304401984223762,3.97632237359608,0.45429915288030687,0.08655468490595172,0.2988881967397946
29,1.2380264961657446,7.528812810453115,7.284135583014126,6.217724562848247,3.133578382107571,0,0,26.818887579875515,26.682873269910967,2.2028977064038755,0.23314985088040335,0.903369371644831,0.4567805373247479,0.7126973107161881,3.6478308649869424,3.699115244139803,0.4905446884061507,0.11928681913262705,0.2628837062115405
30,5.700895002813603,4.599493322420823,4.0059132290120765,1.497635171394079,2.085034967350206,0,0,28.108439205570637,27.79888985560786,2.2884322312877097,0.1584248759112319,0.6574173049319053,0.5044124018878685,0.4620175574572694,-3.1829983094136938,-2.970688432113856,0.11790204145115145,0.20588021687576136,0.2527406057295996
31,4.813964230548309,5.815383728564657,4.483825263331109,6.733350214960246,5.248320961301432,0,0,12.365252946037034,12.214435244520212,2.4869920668375816,0.17403057031613275,0.8804838861926143,0.2693640940821421,0.6946168751510737,0.7081705850537459,0.9038071934151634,0.08005062753103993,0.22751858915241818,0.15495399104737417
32,0.11496065031181177,5.197931759595757,8.61400688791854,5.232117433406463,6.347323926515781,0,0,3.3374594623317506,3.3344900431413427,2.2767863189348434,0.263154825423046,0.8820334428056681,0.8900650640493668,0.7258041308588504,-2.2140956104256766,-2.1944036861588687,0.7261290857666416,0.15979918439399576,0.23023658473789355
33,6.760377934797214,5.186112044278645,6.463877426953083,7.100631213815135,2.7115666031898367,0,0,24.61130631777824,24.233374725700873,2.6993403287661275,0.2875981595854787,0.6802444354620455,0.2955464197045474,0.149051157523205,-1.615920319125425,-1.4319674360269876,0.04230609693846152,0.2526693029890611,0.14682507453408367
34,1.6364488750349646,7.392096121502522,3.8348762469172506,6.399381771738308,5.3629831836314725,0,0,23.046911907761626,23.206621679408528,2.7570270314445446,0.28889843529565745,0.769422365886846,0.3120551728796441,0.2244718685340212,3.4747547154346616,3.644965285153048,0.860531166940613,0.1842584423388789,0.12784568587923195
35,6.370710808920661,3.314091972093684,5.445777583335319,7.621465715911642,0.08749743775726021,0,0,19.285120124299052,18.354378540171766,2.2862200738012235,0.27755125958686805,0.9894294262946737,0.8362558758697779,0.07173219562269242,2.7335628566718686,2.912624121652748,0.8540660967354091,0.18227570796243947,0.09088959311583789
36,4.797725725351817,5.490612372198304,7.3748292206380945,7.077519661703712,2.296053894960585,0,0,25.14702468169967,24.847146402118124,2.302831458457428,0.1921191431442864,0.7338289830685814,0.41607645520951586,0.306523900805814,0.8937310380181733,0.9237030669727381,0.7701215044431726,0.2361390208489425,0.057968789035086773
37,4.977096432392659,6.9466945428344475,3.5009569279247197,3.2936593004800283,1.3363967269443853,0,0,23.599580829480846,24.58331945776731,2.5935510208180026,0.17373262909698872,0.6587829407081631,0.10538425552822725,0.2821926727894442,1.4503192219909664,1.5746474893360856,0.12290382234734816,0.07580477928997165,0.2133120175822525
38,4.0264827269907775,4.063809065975019,4.032426755503878,6.7664888833537855,7.8923023012017195,0,0,22.349386874041294,22.758547570339193,2.261208045316547,0.13610238860016036,0.959744970932856,0.38464908256211783,0.009943917138400319,-2.6928587036573983,-2.60501218733085,0.42504974279517177,0.09939265863821892,0.17367297257405462
39,7.236938117085476,6.293326701133472,6.3375043730152685,3.4129918733986098,2.520930934971376,0,0,4.578450089495195,4.055415741851274,2.4749498944184856,0.29018064744918104,0.8205305868025757,0.7490685534581211,0.17186859052506637,-0.9332605559005462,-0.7041565155707704,0.43076895943065996,0.26530089858566736,0.23478056486342308
40,4.889557405835863,5.611938825695026,4.290257689253991,7.24907683347612,5.913712551386325,0,0,2.136769592415802,2.00000000000001,2.5262822926559565,0.2914910335150019,0.6387154983935995,0.48110725716751346,0.6678483405767518,-2.786291289839321,-2.735825383781277,0.3045254649075139,0.2403476147543428,0.1700042758302151
41,5.435417649243922,4.2300714657305765,6.213985326429272,4.448440439092028,0.46051124631890156,0,0,8.882021499366708,8.585892807557519,2.343082995728814,0.29280855500711594,0.6765130874743002,0.13523268595776422,0.4790247609205691,-2.6781069381941878,-2.5787095359208383,0.47920176127114245,0.19957505549336418,0.09991342194468356
42,6.228466506754033,8.490510204149576,3.625850274759272,1.3170163250090678,3.0826716560345804,0,0,12.80212343606838,13.541132544466436,2.741200361455588,0.09185280587167097,0.9372364228585375,0.2720124340389321,0.3566689180141889,0.04704203939348073,0.08851073669603883,0.6441689171652774,0.22660425843432047,0.13879174030704056
43,2.014128849230255,3.1654710936798303,4.944558757392076,3.0667724067663134,0.3333405258243188,0,0,21.800487453092753,22.322528437768508,2.3637128199584514,0.12188463592106742,0.6666407106990094,0.34665147359853643,0.3946827698484357,-0.1475706402099881,0.027513342452091666,0.9175264097628746,0.1864047658041963,0.26434561617352104
44,0.14416324189024,5.893445164259939,3.6887742711844056,3.9205258548637074,6.062685602107353,0,0,9.327993534149632,9.70889948199466,2.3849256616237096,0.002225641369616279,0.7678538544195834,0.7060323422672873,0.04424176139500126,-0.6801802040011853,-0.5613625989857525,0.4895164563852963,0.26926895076588075,0.18096450170632417
45,5.305024848065229,7.537552805947534,3.277041136069968,6.546541617829268,1.387773047882649,0,0,9.114248288988254,9.80749947044826,2.252805149756381,0.22998526559691204,0.7239341310871212,0.7624007002673328,0.7613107486767393,-1.7340989287258852,-1.6244479741920015,0.7023570339195068,0.2511823879672648,0.256730001209286
46,4.103510914641605,4.75893646595837,4.656232720787282,6.389498658232157,4.083395077580232,0,0,15.290861723636533,14.96945372678,2.5309128411556348,0.1770182984258921,0.7631230563813132,0.7192105934396362,0.5408383019848467,-0.27680165010558166,-0.14933015271486233,0.21583055146253563,0.1888673061625077,0.05242548930531202
47,0.9599200486933223,7.059665638443256,6.042472988902595,1.684554939419587,6.738377637789796,0,0,2.2738358222406596,2.4467977756397516,2.6000325784808376,0.05028736924636605,0.8787259928858402,0.3643344958240884,0.435184599845748,1.4888471551199567,1.6383830124651684,0.5274011933395523,0.05414954608831397,0.060540628018051115
48,5.641627285384509,4.1707832446701625,8.479991416374496,3.1188414650968572,1.84849889938312,0,0,21.2286892970575,20.71849592622062,2.3515631380709165,0.06730003578597278,0.9094509141268978,0.41833243994920477,0.6010227623652806,1.2716357063489827,1.3102372960480733,0.6472754916083104,0.2803849035655997,0.17245850023288187
49,0.7737526616166409,7.0035291529671255,7.439823135835404,4.774350360922758,2.600803011537759,0,0,16.34273312838049,15.531723496884288,2.249946769126072,0.2540606066079325,0.7601282027264585,0.7512354076516596,0.5129406339317596,2.9195833967347475,3.142486170177727,0.3151585172947981,0.25738467499666734,0.14062508507160323
50,1.4356454377076937,3.6442818781039934,7.9171722336160215,0.596343671667271,6.799774817369513,0,0,11.956130230716488,11.354944861326228,2.558071085640803,0.2817842430585028,0.6255344868134309,0.6679353370830668,0.6630431343103294,1.124325614426966,1.2271629074220356,0.5015006974222084,0.2729334890917295,0.18207583540133176
51,3.318228518460238,6.619222774377002,7.625450630278619,5.585941792921594,4.598484050257199,0,0,2.0662877754956503,2.1802450559606963,2.2261797207271976,0.12391423499440453,0.6882516294496256,0.8509167749596441,0.18228626293286235,0.5398219977716048,0.6752345397522075,0.9618244009823014,0.20201150044990168,0.24611737881759493
52,5.9526591115288685,6.193602411444149,4.67474857108265,1.2426805201302007,6.147120041810338,0,0,11.558275482280298,10.98376770339211,2.335585571832093,0.13454125590778845,0.7292040606329312,0.3953224433405256,0.6779314722702536,-2.318473981272729,-2.2849697232492825,0.17702723317554833,0.17154582082831846,0.2664088023484424
53,0.15008474135282918,3.281572820810028,5.896945717910277,5.156842718856358,2.788230222366589,0,0,12.433145638326708,11.68908533373116,2.316635141084124,0.15605794543743867,0.7521839406710813,0.8380473997280238,0.6109462599864495,-2.479673086159324,-2.4728721572377204,0.10135386511821426,0.14229007513651842,0.11244148764779824
54,3.22819764904669,3.8324201029168634,3.9454460541667498,0.5757992592173122,6.786818449818681,0,0,28.679549200331806,28.349284151828932,2.621002289300775,0.21294628472771882,0.603694337417436,0.48572999509680714,0.14110673349326283,-2.6580819745902486,-2.626969373102688,0.1318479369328331,0.07889252156738913,0.17118435345581728
55,7.1284774242903275,4.006755594939678,6.6877626166219954,0.22452982854223885,4.821148607517316,0,0,27.63528687122485,28.1981726455115,2.609494921024498,0.10871524397184368,0.9343996757764195,0.6483460088481325,0.3763971610677932,-1.4101678075241768,-1.3030998204248385,0.8659613130757526,0.19663951157456294,0.13170561658979846
56,7.368498538663118,7.204265222564661,4.603962829807162,6.237474357575372,1.4210883844087463,0,0,13.969956994094588,14.40548858186769,2.622290404336743,0.10167545741627904,0.8068839808990691,0.13374233488508125,0.41387989811792825,3.903165742250483,3.99999999999999,0.26270450224031044,0.22870194419462014,0.26864634203601473
57,7.073942747297209,5.169028671266003,3.5612599283258985,4.341451273019138,0.9108596591966008,0,0,4.181171408019553,4.2972968407584275,2.581754575171965,0.2707045630475057,0.684380360339026,0.9457122153059321,0.3905018323333424,0.3136888039352539,0.5081943487722594,0.9656669338833567,0.10562231472003789,0.25103706339435755
58,0.7920693675355801,4.188627378382596,7.411133392967707,7.974389123928079,1.9450203748739079,0,0,7.4110308132221,7.876232712357982,2.507162810825731,0.24100702633571477,0.9670020105179516,0.5768465555300009,0.6356843866567984,0.8063339929339381,0.9996641372862423,0.36033221488763084,0.2205512559103302,0.20594522449476027
59,2.7961858024020683,8.673035183517682,7.642921323856924,5.360975576713715,2.392574100867534,0,0,27.585466221519262,26.672496053536932,2.618713150777789,0.12533831721199978,0.9276220278188801,0.23676146783332902,0.4669613854985179,2.1738504695843774,2.269438426498348,0.3744508314367373,0.2831678901631408,0.24542123301717989
60,3.947989904687007,3.866091637830512,7.618142295020331,7.129556757381336,3.4417430146877868,0,0,8.737814952346966,7.776132844427376,2.4415166666492714,0.06506515428526874,0.7705261745928216,0.25256550151859736,0.5045772828230207,3.630487124896823,3.78024264494378,0.07193002497395391,0.17083526538654387,0.09269152637691264
61,0.7482068541269647,7.293371374698044,6.752295038411147,2.6293359296149843,0.7504359366777298,0,0,28.00107097805492,27.7170284552612,2.7246393519256613,0.27204515531534085,0.9391548961390221,0.9701072753385679,0.7634573312172023,0.4523928764408076,0.6371399725577969,0.20931450683713435,0.1694639356802995,0.12321679438746817
62,1.804599882052578,5.085994620942726,6.922948983686162,7.113624843131954,6.413158683015232,0,0,11.72235922126381,12.425166015982327,2.416520720034774,0.07566489620799648,0.8011016161372903,0.1307469927150179,0.27937847614814476,1.073461578041961,1.254502811182091,0.24202129678457557,0.08262569281165878,0.11285603354217788
63,5.493762143416334,3.053678744744033,5.614471104205141,7.595802961495848,2.9892466109177858,0,0,3.260598614992312,2.794776985466706,2.2632041698922376,0.03757091469872064,0.9310072764978317,0.11762279397635605,0.07844542494614931,2.186970691676648,2.3411750152287563,0.8997579368267674,0.06874230649172033,0.2367138717322998
64,0.8236531871648615,7.4455664636815015,7.469916371402868,1.3452862317623266,2.1668319318322657,0,0,25.8147273583769,24.912084157202237,2.345391235250916,0.27811284129599734,0.8494951160707196,0.49521932086609677,0.008736752763009104,-1.6258250663605067,-1.4250354587445595,0.2945144024083865,0.1363815424015743,0.14221942494501263
65,2.902370973821262,7.837134841998267,7.450476352704989,0.060197542532675806,1.9354031023653695,0,0,7.077420442856926,6.323566069623725,2.7108696006696604,0.08751366290913709,0.9544238614093372,0.2431674750236939,0.6443290562444339,1.8265323999180358,2.0754740832091536,0.7520481624773628,0.29170489269391764,0.10847603071653245
66,6.249600959571223,4.367550225110778,6.474921680062939,7.312920742399248,0.5848926595613068,0,0,2.9731775446572035,2.5985320269352767,2.689852648360137,0.2681995026238504,0.8865633475387189,0.4585530586727725,0.6760124445976177,3.3374028756275607,3.4739141062767818,0.349924327135619,0.14877613597615927,0.2038661557342169
67,0.1697915148465296,6.860099326601562,6.44800916200872,5.959222770459863,5.897291630179465,0,0,27.193139280261235,27.843212364395665,2.4667986741132317,0.2527464805239394,0.6016916981623008,0.8019007034585768,0.6692092609127116,-3.026519566202488,-2.7872124625440744,0.0256124093236171,0.12210883747719953,0.11638846659548956
68,6.97387171672766,3.6671238082881707,5.018064410369531,4.760517104968461,1.1165794272690137,0,0,13.282316885788509,13.020789726748218,2.5044804523332296,0.017691301936672066,0.6731904182564892,0.7969732823100609,0.5976339616932775,0.11220260406336635,0.1553075953244153,0.97624452544313,0.16158207563147514,0.19724305023775296
69,0.5439963301237676,5.8501886794932085,3.779842096997595,6.817490454690412,6.077466796979817,0,0,13.108652426660047,12.16722609251199,2.247490766859542,0.23267853117946843,0.747178452162147,0.854299231063491,0.04988142114816366,-0.7561630308887279,-0.5416861737164618,0.3994849186170499,0.22743378275122184,0.12234860535658458
70,1.9469143654107142,6.642174026965035,8.14866601475443,6.670741104622778,2.1824528914606796,0,0,27.769751506486454,27.10804926797304,2.6424050756993696,0.0472738939713355,0.8184553013453975,0.5476528047705198,0.5256322314272994,1.1651202888076977,1.208410037905058,0.06824198753667146,0.12136493777128976,0.1358945580614221
71,1.735551880887104,4.568310366310246,3.3256120109306386,0.9192138826136025,4.303683882329878,0,0,25.723755410718617,25.62419940086861,2.573504289298687,0.27138878184283144,0.9016072357869882,0.9008631673420097,0.07611973197064506,2.4791775147700186,2.494046674343056,0.7171761586157471,0.11266829053011759,0.2807541830930009
72,1.619361159319996,5.888714298701611,8.84705729065215,7.734279893483568,2.9239029411391133,0,0,4.039197644284981,3.3065820869162432,2.3161070218135635,0.05272125335746983,0.6187770719118709,0.7423942514906837,0.586496648563405,3.6183985786108233,3.6399762385318155,0.50952641466312,0.2234834896184396,0.12991138395883267
73,3.1126703292357134,5.269152240274816,8.641130310727412,0.4185705009410173,0.276246405994348,0,0,14.68075346978352,14.870163803748724,2.1940935055693065,0.2356797883907822,0.7022436473010577,0.6056196740093907,0.6056251349935926,1.4275826016179272,1.5097407789963988,0.9766744190414777,0.09878846629911377,0.12714297248079054
74,2.6062096707148132,7.376336812630586,4.813504421744005,2.185326986262359,6.761152987832614,0,0,21.50418895459156,22.389390367517137,2.2811576696585245,0.29862262724660876,0.7753782284843576,0.44459519826546534,0.32413375727402166,-1.2281243139015396,-1.0867274973912326,0.4520670026429355,0.2844291339128624,0.15640311948978747
75,6.461183196476672,5.644673801103044,4.233494121534486,3.2409437924599334,7.909074691813705,0,0,28.40238512270925,29.00714007532119,2.7504874834983624,0.1492163555268751,0.7032666653218959,0.7141102852297352,0.11214012989350286,-2.7559966708816437,-2.542911162548099,0.7876714467181858,0.2259503926978949,0.18360519184335805
76,3.2005057611813497,6.443431162281911,8.50129987269394,0.6341424054295186,7.407757339915471,0,0,5.703202766833855,6.094636905503445,2.7332304809592483,0.2066125841177186,0.6495283495508157,0.2415998651322634,0.4240007500885128,-0.09034494474453902,-0.06592449716880582,0.3973947896737402,0.07932813544244174,0.10475789999249469
77,0.4249931560413837,6.112105250641598,5.271728446244563,2.2371883273884055,4.1200608335170115,0,0,28.93042948249567,29.1522935827672,2.2730050618285027,0.19473808434463347,0.6913142812899508,0.33473613291972126,0.3116136767870039,-1.846191302327251,-1.671045880616803,0.2751400406952246,0.21734186795337224,0.19645750260356787
78,6.633435525521675,4.126587385721182,5.635781351990635,4.014436645068971,0.563083643906172,0,0,18.974309416834217,19.011257580111558,2.446719145744632,0.17858007459608385,0.712436496726605,0.9351103011778624,0.03735267484270421,-1.659067022829894,-1.6423966672814103,0.9059748953586232,0.2494988003209317,0.06975625133697458
79,7.2116776412784045,3.876096506599251,8.701447899167459,4.400656839322653,5.516113536788066,0,0,15.704752524041801,16.080449385207423,2.235189048174184,0.014136891243872778,0.8434443988147868,0.8940100516856645,0.22738535302241944,3.993829720814496,3.99999999999999,0.12441026676706578,0.06256357072793083,0.2618540062596868
80,0.9934450048621348,4.159325312213112,3.1778111574445735,5.634495754329495,3.0073201838673187,0,0,2.4705063195478973,2.00000000000001,2.777665389212697,0.04806082724565556,0.9783554693984553,0.3170129511101606,0.11062464138587465,-0.3680561932417281,-0.3287798484911687,0.1887400675546479,0.14060716873199658,0.07122329894021304
81,3.3802301283406084,7.383469556389944,5.687171051504214,4.924702654388924,0.12581754382803556,0,0,9.008407450294849,9.227223883166172,2.5625947994506477,0.2578156211137628,0.8539023843752043,0.41439282905251384,0.1243231830412781,3.353874788608498,3.3562359402019397,0.7862879414201809,0.08051766345088564,0.06021491028782569
82,0.8852437917073172,5.6822977150160225,8.936688578413266,3.480430768750375,6.198779764475344,0,0,12.937428299724633,12.380609676427126,2.7309488661153294,0.14282191741302183,0.971045448037677,0.49385290006448257,0.13465212164949356,0.16374939149715217,0.3676398351874973,0.721335742541629,0.05138169052756064,0.20904855654232224
83,3.572941321630424,8.90696028098789,3.0283618752384966,5.8021471574679575,2.5586287258250584,0,0,19.3601706333869,18.68034722866074,2.436429616692725,0.22248752127445945,0.9855407130221076,0.28217720444179273,0.19277952325580575,0.1824265425528937,0.33637413307795266,0.7553842633011757,0.09419665555538752,0.09698936631832314
84,4.9965168963970035,5.25420835838289,5.307950720097501,2.541981449202297,5.822209652539432,0,0,27.33582542278878,27.50716417390478,2.236916229995075,0.04703286740164906,0.9499198623411222,0.9580415404284933,0.04880689500256527,-1.3952711648688836,-1.1968815473124432,0.1653685069445157,0.2787750974850213,0.15329485019929762
85,2.46270584730355,7.830639295249216,6.180840906888201,1.584835474192158,1.8938337988861964,0,0,21.957262886806255,21.48866588904415,2.782429926307314,0.09124730653702189,0.9415498595034713,0.22883513120301946,0.7417617910982334,-0.5588011019522106,-0.48288742015804637,0.9665272567568617,0.175871826628751,0.19143799669758516
86,7.893189718167088,8.30796355286817,7.359766928858208,5.51851053841916,2.318661176600567,0,0,13.685963674473989,12.93279222649438,2.614648072521757,0.0676995479108992,0.9416788828195419,0.5820419893241032,0.2312254420151062,-2.3646307513258504,-2.176119987371261,0.5877828568948457,0.266839951761519,0.22858135344738517
87,3.6751334349245695,8.221691502712488,8.162540263811515,3.3255137328804847,7.416518717382184,0,0,22.601284067780593,22.546522881416998,2.4997030742688424,0.24817708470034472,0.6546028363685914,0.3862504492666782,0.08239450829993887,1.727552656532791,1.7774542912491125,0.9932144862024278,0.05606653050933838,0.25571426655803975
88,2.199686871208546,5.510022795315251,4.983089101825225,2.849711476944679,5.711002092851384,0,0,3.046589888525686,2.640933828462521,2.637351365320731,0.2758483696443068,0.8632693069312497,0.5853571838232713,0.7115795775631896,0.9157433590326196,1.1631485640136663,0.5770211067304545,0.21909081570161482,0.0706175741683826
