index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc
10,2.502652563092997,4.0526856787288015,8.042300508084455,4.850142654494585,4.003621591877104,0,0,0,0,0,0,20.336994602925827,19.36957848422297,2.3342625119872085,0.19012173224205586,0.725607103185751,0.3669270072245254,0.5816009873898408,-0.242798178856519,-0.1436701917496585,1.8187207811219959,0.004427758907901862,0.17335574704518447,0.1266107638540261
11,0.15938970737631108,7.198999144389968,6.214016518743932,4.4587082162946405,2.500044909130422,0,0,0,0,0,0,18.533514027543234,18.524870537006453,2.4837107595723316,0.008403418283703869,0.9715158603876356,0.611583703998839,0.30296232606413026,-1.906028237264523,-1.8137349250643073,7.9571536593782275,0.041429325764523656,0.1369428091186397,0.09259743118596683
12,2.9288976105713638,4.132925799029387,7.31428915163182,0.5458816416955989,6.036984698473375,0,0,0,0,0,0,28.42437347353562,27.584984191169262,2.2854915116121552,0.2437446909398572,0.8277145871122169,0.7309640879309146,0.5141293252489753,-1.421697530565214,-1.2417333718708827,1.9442222086012508,0.004867636192809881,0.1746400307215645,0.11131414893308927
13,6.18746779757082,3.6867716843363962,8.501102852499564,5.614574277546096,3.4627160465524587,0,0,0,0,0,0,6.894798577189302,6.6498287945926124,2.48604894715202,0.003026667774267795,0.9274670306022068,0.6428328302121734,0.12175314098128882,0.28306274787480756,0.4600305437672532,1.7054393382379067,0.13802195465351952,0.12588139056639058,0.09360091472163834
14,3.792962286586712,3.055794071390519,4.2041607803565135,4.267993097060455,6.126893781861552,0,0,0,0,0,0,21.148594043788307,21.520228549814455,2.306286220849628,0.09165549701301959,0.8963287082182119,0.5937997619437222,0.07011753245078267,-2.3947859942214134,-2.378141149631238,9.719167744122768,0.029679025140961754,0.06482403022530489,0.1028391578390937
15,5.498623681656785,3.387966323097167,4.803986503856844,2.126749630649712,5.131701373638266,0,0,0,0,0,0,29.18112842888982,29.014325015073272,2.672404132325367,0.22331592143916137,0.8602401167913076,0.2485913590352812,0.10585383432797897,2.653960610936669,2.898042277744731,7.2720590089236214,0.015170049541940882,0.06783135260957696,0.273972349989938
16,7.000877215992794,7.207337180338395,5.392390487458698,4.481343417643383,6.703521136619162,0,0,0,0,0,0,13.7442853252641,14.667138140817354,2.648496701067697,0.12439884603076509,0.6737500156042993,0.3019188517052626,0.12408139045089848,1.954085164770544,2.036992088541246,10.220341193776434,0.03838712592195591,0.23706381213106065,0.20199521457960073
17,4.952656547452079,8.511355992241887,5.666732050327832,7.8729763078065735,1.137222467621671,0,0,0,0,0,0,24.41564874408603,23.632992865685768,2.393400972711136,0.028743351982623927,0.7908231371709847,0.8866522541560634,0.7566455033404881,0.6527792310550264,0.7967584467317457,6.914438088320861,0.009709318392679855,0.26943566166107785,0.1702128899022442
18,3.7431333247687477,7.907971095033478,7.721978735716853,6.6966504369304385,5.483307057654209,0,0,0,0,0,0,3.8296814549078593,4.267288156977871,2.5621919758418703,0.26273781547191005,0.8641813182060378,0.3966862484518865,0.5427921138750967,-3.459240807220241,-3.256191638031808,8.607730926514026,0.24196742909864122,0.28046450759236086,0.2535912326793879
19,2.8809927384236658,6.6279641090203985,3.5161316814934294,0.7264686743135879,0.5492564257819981,0,0,0,0,0,0,3.020559297270399,3.403346927336183,2.777980662973075,0.26910045110995146,0.7120334027517788,0.27290343337427697,0.2351722590229528,1.5174089344692296,1.6181947866611168,7.872941727414865,0.3647150274909412,0.21162296935340763,0.09586602592559007
20,2.6940547535932273,5.969603473501206,3.7378461170789636,3.880623972230785,4.64171656749892,0,0,0,0,0,0,15.747962259068292,15.497980054096091,2.1647966889842345,0.26956761470240315,0.8297534638244104,0.2123787369238587,0.5339210875556787,-1.7727325988747862,-1.5429184147196857,7.650982495481558,0.054971005608164106,0.0663864062308131,0.2803242603062097
21,2.7422005635553606,3.449073160709029,7.233820248012956,3.8575180145118972,4.700620722809904,0,0,0,0,0,0,27.709054020959496,28.183469503924613,2.3324414148405994,0.27954615570334507,0.7416722098343622,0.32282228950734454,0.6143311195636524,3.827131504131555,3.975751407051182,1.2055704237929041,0.0020621680050080457,0.15677256704174625,0.15520456244548486
22,3.009841252936623,5.9837897414482,6.510527253305232,4.345664117226979,2.196447605448961,0,0,0,0,0,0,10.530093061771014,9.82061805389554,2.7032944263145424,0.20214779033925806,0.8214855135669803,0.3731457394550797,0.5911068525603346,0.9908142537425615,1.132450293559632,8.538198996541304,0.07657709644218336,0.13857348923623622,0.1280913711021267
23,1.5040432812301252,6.0091125163742865,4.1778559769243255,2.425584419965925,6.598525804310566,0,0,0,0,0,0,21.428643916405004,21.85630240893223,2.7029931007747017,0.13135073125161276,0.6759130354667616,0.5059915318627881,0.04226800854526672,-0.7491561020760664,-0.7425419980595388,2.5137963870069036,0.015811175227581666,0.2155593212695397,0.2362334576008332
24,0.209097280683266,7.180572780024476,4.927797266487073,7.985983020066175,2.07812292951866,0,0,0,0,0,0,25.88439204682549,26.499825606920126,2.258510834207579,0.035541325167711656,0.6367232968022857,0.4588764471681206,0.09250208642109449,1.8522504848199057,2.033844471998765,2.651741467756252,0.08667484099322514,0.14029663323990482,0.22037143206740445
25,0.8767651939321992,5.998462043727365,7.415589529136154,6.19665409695694,2.1472426719718816,0,0,0,0,0,0,18.486898613938067,18.910537097841974,2.7769354501617998,0.07010698206167613,0.8679453407150926,0.46853960006140505,0.743950120745978,-3.140340605569251,-3.102890074831942,3.162801839252113,0.06062110787354303,0.0883032143775569,0.1792784560834526
26,7.261009810877813,5.859493400199217,5.204332831325102,7.559920037363969,0.4826923619782999,0,0,0,0,0,0,6.3381398452128765,6.879854385372405,2.1674421836973727,0.2581246773402221,0.9666102976941175,0.3428366235611322,0.5539270981959535,-1.5260309524622342,-1.29999398038451,2.2500175166334055,0.1889696353847275,0.2250730288545451,0.0992776146735952
27,4.179294394834094,5.294409008601031,3.2627300521868774,6.427940420812467,3.235950396773887,0,0,0,0,0,0,25.288580985307973,25.460827868214704,2.1968194249483775,0.11853297422399822,0.6464877110438959,0.9630639556161911,0.5663663887586576,-1.7334713976251896,-1.5189795356996365,3.2696727036946567,0.08376504000895274,0.053280835286744654,0.16052805673228515
28,3.613461848007984,6.574788037242712,6.135148223580782,7.712331919695283,0.659239734542179,0,0,0,0,0,0,14.306448978357675,14.200571133745031,2.6533307002329716,0.07185745216456334,0.9182371726325733,0.7810616721909851,0.7160614804129285,1.301102684125886,1.338293231702222,8.079339085927828,0.02604580167235536,0.09534352429990023,0.06898036362940814
29,7.969899811711128,5.614253179826356,4.3347832871882375,5.173848082891735,1.473744184400015,0,0,0,0,0,0,10.324102935002085,9.490662680474346,2.3091279520746744,0.09197031572461219,0.8109677112667772,0.47519966720046103,0.5076350926923369,3.884222251672229,3.954553159941876,6.107807062027096,0.11399433761481094,0.28961061785764597,0.26754580634283837
30,1.0249249619403558,7.577826334800815,6.809401168025419,4.591051025836607,5.568321262221616,0,0,0,0,0,0,9.970238127963848,10.773158656112583,2.375610564991302,0.15893824301423398,0.9701812068167461,0.10490779124680849,0.7753501430530062,0.51008672800935,0.541832748492988,2.283508619529738,0.07944302025228725,0.06442178590085057,0.12578621120366273
31,1.75023923557182,8.713050185354614,8.541866538393855,2.9066714428579807,5.941740361024347,0,0,0,0,0,0,7.470950759706666,7.601900585073432,2.613628772980495,0.0722076530513794,0.6325421561805562,0.8602028743909504,0.617946918817989,-2.8051441616468664,-2.6892556381604793,11.269621756002637,0.17281402457019085,0.2514878319797391,0.29019946842074495
32,7.469329224326391,3.363582128450261,7.926136199192688,2.1350023322087663,3.92660659771646,0,0,0,0,0,0,12.64470618217694,12.504568172680136,2.8062680793120522,0.24565461593834384,0.9144226076750217,0.9361858849044656,0.7220610635538087,3.099764115880112,3.251475798332542,2.950814217821013,0.09298507286820236,0.20754454206257072,0.22394731120056022
33,0.9837401007780837,4.456970785566314,6.37096339990917,5.046619048848196,7.914132354684567,0,0,0,0,0,0,8.684919209155636,8.541416420553837,2.2099314499079257,0.05816228469788087,0.6829627487948087,0.2860766809637413,0.3445172526267349,-1.195611005660373,-1.1753930582341834,5.767114836744385,0.14382219493091475,0.05512589662668214,0.1818897971483025
34,0.3727517218250966,7.496074359747157,5.744586591235905,1.9248763503057662,2.4103121767391738,0,0,0,0,0,0,29.90028757179773,29.601427240722682,2.4248587954390772,0.036179771208677776,0.863569521383321,0.5484365743227351,0.3949111347184453,-0.31784223792962774,-0.11789709037527771,0.5080828504481849,0.0016164981206011758,0.11129086906197219,0.17062678218776195
35,4.386403779083466,3.6160674760262794,3.0199936943955517,1.7025334700433326,6.627415359614078,0,0,0,0,0,0,17.43530612124455,17.711836614617546,2.3617189036928674,0.2101599498125764,0.9766234567623497,0.4063876833786627,0.46038584335960747,-1.1572978007781813,-0.9083069572361189,8.906309042375726,0.09334618782614434,0.28927004785320104,0.28149004137165723
36,2.0097115805150887,4.587762103061435,6.293954810223824,6.526692728901429,4.2111271910424675,0,0,0,0,0,0,6.609593123298236,7.403739790447794,2.21764163888043,0.1736755633357355,0.6505222322350862,0.7604039543520277,0.683504399707864,3.363314644725717,3.4678622110200084,1.101737535306404,0.15013781074967397,0.139808829583198,0.15464774608667198
37,5.060655052112804,7.775006648687045,8.185316833737245,1.2910871417154142,3.5593207936454108,0,0,0,0,0,0,23.54625351253926,22.90879254172984,2.433702289351773,0.15496987293322706,0.6420350704385994,0.7859634476777171,0.4523790778683114,2.4338383449486534,2.567880612984257,3.0549449793930843,0.020601504495188282,0.28201455496725536,0.06935481617583869
38,2.2084339908597923,8.22619595335955,4.51594004420956,0.11886796886112484,6.168922678352112,0,0,0,0,0,0,15.158299132499673,15.71285206145409,2.194430554247186,0.06272029110116177,0.7344364430652529,0.7298846809412817,0.46242904140103597,1.7016846050008692,1.929352293364849,11.14762549689306,0.052912284794897485,0.2956429273271814,0.23030567229122656
39,4.049078810223725,7.5690942496558105,8.435073501540002,2.2624094931669196,6.829137873498194,0,0,0,0,0,0,6.48615178172842,7.341300128490604,2.457472158129508,0.06064445996456355,0.8796549506059392,0.7157353007519796,0.47329418227734515,-2.3591711723503788,-2.2875535334275465,3.412076525972469,0.1096530432077493,0.16553519501539843,0.19980528032578848
40,7.867254833624646,6.579716008787361,7.767339362110514,2.7672717772644995,0.6828285999959437,0,0,0,0,0,0,16.57335204456533,15.75021689986636,2.725711775039205,0.2518789108056018,0.9185112895143469,0.15061772679442423,0.5883222292906812,-1.4884212469278317,-1.4105998514528149,5.412989809688432,0.09140164730001468,0.296214868304212,0.21520735835129923
41,7.513563149915496,5.482087713794538,8.773287812563288,4.23423328790609,1.3957572741148367,0,0,0,0,0,0,6.146395240090009,5.553503994307964,2.712958667891585,0.19100623619114362,0.9355958639295099,0.4840635303098203,0.4752742239557652,3.324955376015473,3.404414970585502,2.337965799913893,0.14383321347093198,0.0984379352867763,0.09348650964484645
42,1.1535473243864538,7.587390050637749,3.663148871745225,5.090750862840428,2.1070090770124503,0,0,0,0,0,0,24.04603168315025,23.51078573644064,2.692382827744761,0.2766021637081362,0.9091707910333954,0.4859059272424371,0.276061974049223,-1.3125846922923214,-1.3020317936970995,10.302593204609765,0.06352854293189078,0.07923949205019556,0.2963751156062471
43,6.3451594648009815,6.947721762276746,4.435763643421807,1.2673923722966032,5.418168701500768,0,0,0,0,0,0,24.799073629436243,23.800872563536124,2.217245793442312,0.18764981573209022,0.9025038735579691,0.41662875793389653,0.5380303352115996,-0.9053949111354922,-0.7163874585199858,9.365017991669434,1e-14,0.21268051790022569,0.11791214041827161
44,6.526777628325901,3.1229330913611464,8.79116860788886,2.1519244660471055,6.108711559033919,0,0,0,0,0,0,19.722998722920472,19.181308453068073,2.3475058309342747,0.11549805037509754,0.9802609892995076,0.7085971073568036,0.24415727903720216,-1.277032424925379,-1.0281076759205825,10.60306266595001,0.07319356935162746,0.18688747142118117,0.09452914143644013
45,2.963234255176362,8.347498889037889,4.6960710103180165,5.65642710755918,4.319394408177338,0,0,0,0,0,0,2.8286978579100954,2.6137847375423777,2.799119074784942,0.14230328289493646,0.8926789891228586,0.7113162072454983,0.556448090607536,3.074325620946431,3.1588619107887723,11.393483747390869,0.30520453795430763,0.12819594663839412,0.2291830539494515
46,5.360602191863957,5.0564821550371715,5.545228995939706,6.825221013807936,1.0111044913237948,0,0,0,0,0,0,14.951896135711726,14.390290248781813,2.249153279740992,0.005449614040722572,0.8286775460584458,0.6441324432136888,0.01194497231630104,-1.9981795520839603,-1.7677196857626094,11.967114759323906,0.10949443837964366,0.27569765344778613,0.26498711579705075
47,6.575437112917596,5.69492138211124,8.442232295739492,3.9434581367695123,2.5805474604739764,0,0,0,0,0,0,26.340708396456478,27.19436061516179,2.686073535479037,0.21224934200213671,0.9849410523245712,0.691364114844335,0.7810385001202941,-0.5363688290325244,-0.3882504862710813,4.301554733377489,0.00200228307821472,0.2760756122027797,0.24156715064818646
48,6.449631831173716,7.335289734173498,6.3962040182434,5.275406111029886,1.213655746773845,0,0,0,0,0,0,23.471761526115277,23.969202972601543,2.299086700676724,0.01101562272711458,0.6951668322294137,0.4482293933889038,0.680320440724075,1.6775944929484927,1.883948127448411,6.848706897648912,0.04143897950328163,0.1159716429591345,0.16677227019558488
49,2.467988039199917,3.8998889161713954,3.6376567142503076,1.9570959078696608,3.7981940992495447,0,0,0,0,0,0,15.320523769690148,15.108647534757132,2.389908569704796,0.26754361242060043,0.8829362948625629,0.6306718967823502,0.2577368334510809,-2.0848953079791337,-1.9507586557038548,2.1331578993692357,0.08673312500526173,0.12981608752919274,0.2861008142983629
50,1.6908631908618759,5.777819510113364,4.246131778940054,7.685435612593165,1.363705452022102,0,0,0,0,0,0,12.137161648294411,11.9784937369202,2.6640727597328238,0.263644090771216,0.9034585424579579,0.7252167198567981,0.4911283590383853,0.5878538428835052,0.7385836322195718,6.135747123008975,0.07951534820413861,0.2901908583195835,0.1968460752305921
51,5.964322571667261,6.25031618156202,8.88787796455038,2.888445715200191,5.491425061704674,0,0,0,0,0,0,20.85423652520006,21.72744872863694,2.1539362370651927,0.08343137914666084,0.7466696249891649,0.5859743895418672,0.35764089760707396,-0.6926262670307026,-0.6765434079732916,3.645796816440061,0.021017409865737947,0.24893633257168984,0.19555682945362945
52,0.5218579506729017,6.953750918235966,8.305557142149478,4.944613697817575,2.625915602394816,0,0,0,0,0,0,5.246934053486475,4.385284493708685,2.5379806149007043,0.2652689127786556,0.7945021869088125,0.4306614517108852,0.3609752832738755,3.5404435413836355,3.7886063491043838,0.8017930806299775,0.2048028123320071,0.14870853403253703,0.22181757905043864
53,5.197866457695175,6.804707503880843,5.842983290374173,5.805130511295091,2.7863311670023294,0,0,0,0,0,0,8.790308449992809,8.293375336808307,2.3179347026507244,0.26344856955948975,0.7070109619911615,0.6696138599112738,0.4470603827939408,-2.8506625617072,-2.8271314198957374,9.616161703989516,0.09261443210134716,0.21366641193635444,0.1873272690034265
54,6.890277450728184,5.905059834135582,5.54068846258353,5.869292536579822,5.0574932011138,0,0,0,0,0,0,23.091209938142214,23.644853213750224,2.30512360927788,0.16838680797702574,0.6888277960861117,0.2899193365978902,0.16056286379821663,-0.786041701349359,-0.5442844857089617,0.18105204382815981,0.06978123794401228,0.20693691310553508,0.18115772950529585
55,1.0394040929507151,4.625297195553252,6.0864757500119016,2.7430397869502396,3.3373590167400202,0,0,0,0,0,0,27.998460097097592,27.159742514259978,2.2833396354762456,0.2036096785559329,0.6234318061548519,0.5181844125209661,0.1317224233494994,0.470100577521098,0.5133117548193861,5.307606598620761,0.06442288003615604,0.26867522196630605,0.20885870870568085
56,2.2907703756633873,3.3964640572810034,4.951697006407599,7.980760437555798,0.35779956820610864,0,0,0,0,0,0,18.032341186592397,17.330341156239367,2.2229185754399863,0.08038666417822563,0.6849554954684401,0.1373409485253842,0.20077015449157087,1.5251435545122387,1.602875667488631,6.553192332351328,0.007280282825613743,0.27066076090832075,0.1628628402940156
57,3.5212818145697984,3.7838238081218796,3.3067869238462917,3.4962220076419306,5.557616342212461,0,0,0,0,0,0,8.883693302380927,9.18610655104124,2.3393166332859927,0.2138761140621704,0.6398162900595412,0.6224194844630448,0.4297282906437455,3.6375644916988668,3.6421863691111493,11.37853554344208,0.1134338905984722,0.14389999042833163,0.10224087177085303
58,0.05624694209472804,8.141566925025137,5.401611976315202,7.924361237738837,3.8291749740803462,0,0,0,0,0,0,6.281515599312792,7.0309250755707176,2.7980498552885966,0.1988771794878922,0.8644906590220989,0.38855102193007673,0.2830068438186393,1.45647309724231,1.4828314030949066,4.417318178196615,0.12841893450719316,0.11373013323439238,0.11265746347312956
59,0.26598380630838253,5.127276293434138,5.295828523212691,0.8164758704146211,5.229451492943619,0,0,0,0,0,0,15.977234695613838,16.134639419587323,2.5675599325173453,0.04741070367570716,0.9030253136536233,0.946837179827678,0.32878786717918856,2.700033575365186,2.883254751066471,9.196178894466565,0.016670168694577256,0.13804478632708866,0.2102926274900802
60,7.904586336969724,8.674010666554665,6.548896911598629,5.010353690258294,6.914702465922536,0,0,0,0,0,0,12.909595434532223,12.331544576664632,2.5426770636238083,0.12844162239761034,0.7756663799792474,0.3832706850048042,0.42322501761878545,1.1482057373004686,1.1738566554147156,7.4171332151641725,0.06709344482443724,0.13249694719906233,0.23716615852755574
61,0.6616871686433886,8.763978287445857,4.649434682830604,7.797783351664593,7.878543340119079,0,0,0,0,0,0,8.459345615302258,7.972318052926131,2.454305282025122,0.09596325379799278,0.9556490470473089,0.3216296823662902,0.7788355495308611,0.11776066994557022,0.31756320234862806,7.833670408318005,0.10574837844664642,0.11252426109351059,0.28742267571973407
62,7.312450304080307,4.304933991746408,5.650898517519,3.0355970700782295,4.529157505038243,0,0,0,0,0,0,4.3049712629851395,3.515779118092615,2.5946512540248787,0.10068779637634862,0.8693514214024709,0.5688483767174223,0.3758746651611335,-2.7150943906958074,-2.5981906374643136,11.460013866813085,0.2746697816065707,0.2526998920073045,0.21273856671264824
63,6.820118269824258,4.783716547071258,8.125720143210142,5.9734237071416025,4.2827862240673165,0,0,0,0,0,0,13.416309891907042,12.509869618552838,2.3634828982100258,0.1545600859797702,0.8701531369369262,0.8111730778354727,0.7115897692177492,-0.4155268093775186,-0.20109229749057575,2.013773545565091,0.07599178604187518,0.12091718215046077,0.296592944187964
64,3.630800818534527,3.6267578677852277,8.512978168606399,0.15631126361508085,7.800349437028101,0,0,0,0,0,0,9.72569657775286,10.606744800753418,2.7341148078063258,0.19166940864961002,0.6978863490137114,0.1593563666555444,0.06538910581254286,-0.20564506269022909,-0.11113412900595322,11.285643028524058,0.12036765409076472,0.278268371712439,0.11047915392837764
65,5.923700594511268,8.931627083843336,3.960602293387111,3.295323467705248,7.518032956451502,0,0,0,0,0,0,20.72494015470116,21.25790436307331,2.6881872763144363,0.22144141074505908,0.9011429337100596,0.7205704103017225,0.762780144354894,1.2670464751641397,1.4857034287284603,8.878090214353591,0.0903149999661352,0.16993983158234668,0.2272322224977043
66,7.826271072248015,5.227008065789058,4.060056364898343,6.543515168631482,7.60887309561857,0,0,0,0,0,0,7.37902534139039,8.290996550475466,2.7575941296184725,0.14820064412747716,0.9524605136146835,0.32368062780130236,0.20517605908802766,2.250901807377077,2.312775480387844,7.719095841317461,0.1580852742183583,0.22350317785885182,0.24775150013789232
67,1.5470304260923957,7.615826757080343,7.946698558432118,1.1109839930941618,4.423700580743863,0,0,0,0,0,0,27.338369363441856,26.477124565015355,2.7960804525709637,0.23139166330297675,0.8262758677066216,0.7415267682451657,0.27459362240616403,-0.5734522102293682,-0.4157915370513491,2.234898282983467,1e-14,0.20746114639489116,0.08511575768094126
68,0.18825083967055295,3.3819025720716867,5.68451071565404,1.8174407359584241,2.2350479252521827,0,0,0,0,0,0,27.208325713408943,27.85378218200532,2.348347815091843,0.055043889158148535,0.6803585947252843,0.4331778144353532,0.2687548582178598,3.172242876920232,3.4095628423507867,7.391548901585101,0.03699454998453186,0.2647383444776194,0.16024423075093325
69,3.052380746878465,6.49275380400429,5.9269415623200405,6.572604568115091,0.19770676398537446,0,0,0,0,0,0,14.037574536274118,14.611539019018894,2.4668596756987453,0.15177962521337712,0.7978070144505076,0.6508304659958096,0.11002932041544032,-1.0266435260931832,-1.0176622573429808,2.8533679453786784,0.09946843216747026,0.19668757591933278,0.26038246929894865
70,2.5170407486111515,3.1502617763174783,5.304417461504072,6.455278084109018,6.459549656541398,0,0,0,0,0,0,22.08747765576093,21.64696363528908,2.517508754071857,0.23855819281785495,0.6066629526341548,0.8332550437142966,0.725090820849111,-2.581233141345336,-2.3391166192446224,1.8903246447634057,0.04432891299256076,0.23188721741205426,0.16196725183322075
71,0.6309011007583842,8.039882469639682,3.4776059461291595,3.190128249366739,5.867401658540689,0,0,0,0,0,0,10.664893425948595,9.992803026571412,2.451182480019451,0.26194643757374797,0.7035510551643394,0.5030357030770309,0.19655439911356776,-1.3540147843803108,-1.2879067979460492,4.483903393012542,0.14091862625838308,0.20834495131240932,0.08282269560560553
72,2.4079342542362236,8.63832148128114,3.3539311150584115,1.6656983478159508,4.717643306657103,0,0,0,0,0,0,10.050408650224409,9.091986074617852,2.5324280548965,0.004546692564064696,0.9705014985956961,0.6384947087198951,0.5832532250738562,-2.9240691763334596,-2.8439393699265088,10.738771488141355,0.06656223116435298,0.10524354686308714,0.09812178628089169
73,1.9363985873783849,4.902772260605003,7.009880904539058,5.618191934457802,3.931300659490862,0,0,0,0,0,0,8.31878254457725,9.307117438018082,2.4733439007757623,0.032986082996359474,0.8320456085015928,0.5220896926247548,0.42612856759905454,1.3473275365234496,1.4485005545922696,5.902043253312958,0.13568869757089597,0.12219481530118181,0.18810217347558533
74,7.398763389644494,8.32584976956616,6.53353399136159,4.1080911627982415,2.7051481141418297,0,0,0,0,0,0,13.936075951423812,14.308545132624934,2.3790517211137323,0.19900173631868007,0.7848111287896591,0.3378619514311315,0.13772147151822928,2.2070403407341193,2.4549366618293877,11.739025306524823,0.07254785277415213,0.16156875844352664,0.2956990455136595
75,4.519730752369725,4.389159965369783,8.241822008489395,5.238004236059933,5.068354355943043,0,0,0,0,0,0,10.238979675831207,10.692106795130671,2.7709774608876634,0.026910391111810768,0.7987637156001954,0.950810188365829,0.06317791190524312,-2.8171956870455777,-2.6601001717221866,10.466170995850414,0.12515353505008942,0.11032417734476935,0.27485988294940644
76,3.834274450033713,7.606935964152431,4.2627060919126265,2.867209604279439,0.6199277001012156,0,0,0,0,0,0,8.607050402213702,8.300007169386735,2.5831928542759477,0.164097431236388,0.8157203751510069,0.30931319888754893,0.44043432744293326,3.226940829496016,3.437431728931854,9.778384360375012,0.12508953586881702,0.05685280565987509,0.17419360914926058
77,3.235832732277619,7.851376176121256,8.642656196693055,7.241277242489388,2.66517802776654,0,0,0,0,0,0,19.59077980472515,18.73643105121516,2.2445932823435673,0.22424869130269318,0.9746477373490248,0.46159384321002084,0.09016147653737663,-2.9602127812559416,-2.8113814608987195,9.087258808108084,0.08820997046283409,0.1743882684880967,0.1016686293826495
78,4.318915337264195,7.621596612406063,4.917480701579661,7.31411887953158,7.399121313188208,0,0,0,0,0,0,24.46943348407078,24.919924422556562,2.42413010735492,0.1938649891775356,0.886430837422507,0.23214971096932413,0.2485591652957364,2.195886928427992,2.295530407361409,9.28260974053228,0.07194888531445223,0.2160385952812226,0.11615055422339003
79,1.8772384406381017,5.0908638167518045,5.748152758395918,4.379302654865702,0.18917044390878374,0,0,0,0,0,0,21.88928605523986,22.814067243629637,2.6093100575181216,0.23119911741549817,0.6317614374884623,0.8908304014890676,0.7530709629425656,-2.727587468644178,-2.5290649537453156,10.994192705998364,0.002766145362577445,0.09081682861822013,0.2306045635981439
