index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc
15,5.368907933339815,4.364392466532703,4.676041816310093,1.8152983840159145,2.7938767854603257,0,0,9.054181167464277,9.510349774310908,2.729360979973507,0.0019521077291699846,0.741066837736067,0.5113841637084363,0.6547273050294179,1.9849500429144111,1.998561901398158,0.15327203647722698,0.2209188187499177
16,0.5012903149889045,6.955512079267157,6.348516822163434,6.826030171483979,2.7093322931124173,0,0,19.46163305014038,20.09215118110433,2.7012644251593594,0.2568876003248664,0.6681412547552495,0.35645410059494553,0.6499011243465362,-1.4864759863238448,-1.4371974441371633,0.17649300511556848,0.19840950764353943
17,0.24937205020267783,5.946016192813984,7.9805957616470256,7.060044864531269,0.8181251009157906,0,0,2.6545161588700585,3.5054982319637116,2.2479905949006658,0.23421389323777506,0.8269784911086733,0.8392398433451304,0.5221726236101771,0.8479983176872041,0.8832098968421411,0.08190789371701368,0.13543982396179055
18,2.7341682654281665,4.4739756716660235,7.706058444362656,3.5849391919229876,2.5803912615323106,0,0,22.18829280428842,23.022370633694436,2.1535844361064846,0.05286861472258039,0.9475299991852595,0.6860483704801751,0.6317295097336504,1.7714660839386545,1.8561054926878764,0.2146046538087349,0.1360471342459662
19,0.08993940568999081,5.4946274005084295,6.47042082246416,3.7942561974805677,3.698944875745361,0,0,16.539195353430266,16.80299512140127,2.7348855110952597,0.06580510442174752,0.7076643189776303,0.3657853834333349,0.15239687431877422,3.7318796189840517,3.850527429203977,0.22665492139925308,0.20165181536655186
20,2.8842971652003695,6.039901302990874,5.2155812625351965,7.269521756742095,5.954344760166331,0,0,13.99182736793903,13.685014852897435,2.7036726356148444,0.11875994656696563,0.8323538521317493,0.3382704308779475,0.05613664134787824,-1.7189709615715518,-1.5489390897556103,0.05540514941040036,0.22367371890375976
21,5.9431040836655225,7.986249933373236,5.966083807248907,6.186707236416293,5.263351298386736,0,0,13.70190904882451,14.171426160170947,2.746313972870423,0.036962661689841234,0.7299221772661436,0.8956621478961271,0.6009398911279348,-0.22622027884979312,-0.10227301639784285,0.14609328570068103,0.1081616864750286
22,5.405951141314375,6.520824829841293,6.8122917082828875,2.0972252456451907,6.277040537978191,0,0,2.2148604825221883,2.856453557642368,2.2262471872558782,0.11697576686924752,0.9359308647889463,0.7491633031265399,0.37362733300297934,1.284456485571849,1.4287889015946456,0.11285353683212436,0.18818844481669278
23,3.2423707339978654,6.091193499271162,4.152351896255124,1.7997157204211183,6.713461304003654,0,0,4.5891116690690605,4.166629909412158,2.1948385734621483,0.06363943535404565,0.8572668132749703,0.10684819863543402,0.17994118282375507,-1.051647601009095,-0.9441294271465942,0.2841590645834017,0.15145653477890453
24,0.7899069119281406,6.698672589292827,3.660821856529461,4.294693363407094,4.142883956988922,0,0,13.077304101011283,12.828818717484689,2.5660556542642694,0.0738521399723216,0.9382631010798024,0.3228438204060781,0.14383622356263628,-1.2079690975821116,-0.9634385438092768,0.11656711734857685,0.25836866128763786
25,3.9823904905221497,5.1485200555349255,7.363289295749528,5.466058250398904,0.8588067211044103,0,0,17.126231332027338,17.259746045567987,2.672918052209402,0.13564672778760012,0.6493348460249606,0.27495272315422026,0.1370883982137018,-1.4955524650894993,-1.4261867751092174,0.153812475941085,0.24891235889167934
26,5.079952922437213,8.212616306480633,5.2841594075706055,5.516171486800328,1.883255198376775,0,0,8.648762429749137,9.185890493985873,2.3436426244120017,0.20762072812812332,0.7265022071577598,0.6110592160549332,0.796894133593174,0.08588397990288676,0.25890904070121906,0.1015490831369888,0.2843820032920753
27,4.080948907640209,6.579457386979536,5.988343066770051,5.989553617322294,4.407583160638398,0,0,14.651062732600712,15.470103982198955,2.463762042472676,0.2691004536924537,0.8988853763693309,0.22834660016940855,0.49594111086701026,-0.6227590730683703,-0.42770933638330105,0.07539955248185864,0.12198982533992868
28,4.365508857976365,6.712775109534665,5.012639355728352,0.08674403719453389,3.086349411904934,0,0,27.747688946989562,28.543902480653887,2.2339521796385045,0.07322352661559275,0.74905294874368,0.32445659459797416,0.7531234491123358,-0.5094763788434604,-0.3270724996713861,0.19996080528352816,0.07559985856692734
29,2.7018155542479207,5.067118475284274,8.272658654922791,6.221734587299772,3.756071659326029,0,0,7.484327150367798,6.510631706404966,2.7555887498107943,0.04248559806214451,0.8499283945951459,0.7532904761876801,0.0039343367698466405,-2.596103363376374,-2.453223834245684,0.13439610302435034,0.10881756032208248
30,0.9054624756477601,5.083206128884291,5.202876625138318,2.038429035527106,0.06702769229091123,0,0,23.23602812611714,24.018237129600315,2.774363727888088,0.029903960694700284,0.9157517404108332,0.9297360880888165,0.29836159844714655,0.5784333458200495,0.7695188697526192,0.1825561184467226,0.23526968539025273
31,5.122848395862513,8.608688656831298,4.069801657426789,4.329932360768694,5.490092616651303,0,0,16.307096275903177,15.703478358434676,2.6149025340835066,0.049289005675342605,0.8251030945408615,0.6349616021705395,0.6380319925517834,-0.5898155969187187,-0.4048561592570561,0.15553454456499596,0.09232599853291273
32,4.775560857257452,6.876350700003718,7.237512572716723,1.1536233468531367,7.972111558859211,0,0,23.49911642742785,23.22627819832213,2.8079331805640013,0.20474646038262767,0.9809797565121005,0.31716922057534785,0.709699107651755,2.2032798195841297,2.312779708645138,0.26349209113084454,0.2794382961355719
33,4.305820688217772,4.520505780258319,8.38823642911002,6.155575006454052,4.246573828639557,0,0,29.250880975205092,29.94445324381924,2.8010934142768624,0.07050052998422823,0.9240619963786556,0.1400037877041861,0.7074481719793555,0.046106825698179144,0.16910233880382014,0.2353922952674828,0.22691503909525473
34,0.9512520353183668,7.204428031907678,4.954768193376799,4.313058244876597,7.787182167300851,0,0,15.316191173519973,15.549216376182041,2.3108471201490963,0.2806343915333467,0.7173299833309087,0.8078793295999455,0.43441136173335837,3.1973265716715176,3.2424668575030533,0.08239328309872293,0.06174272506467811
35,2.4320543238610655,5.19159271516722,4.411309024559731,0.1378576306467581,4.30347651910422,0,0,25.513890367218025,24.696262626080177,2.600190013136407,0.017078348221559226,0.7991881260161584,0.8326631995159948,0.7275569576692198,-2.6346350090943083,-2.535833848830978,0.242706957928147,0.19593017840648913
36,3.960925996517946,5.879754931748149,7.8087818153174124,0.11601559921718314,4.500134436256256,0,0,12.077797359215703,12.943771816002096,2.4473627615779856,0.28599628239455976,0.9062268308387638,0.5333506433592318,0.12621835888591418,1.1530584289554815,1.3047456553817427,0.2233035444950462,0.23009724527246145
37,0.46823507860970753,4.876296662791884,4.885157134973703,2.8690296433617535,6.95451898276565,0,0,12.931419286503521,13.325215552391732,2.4398976356583337,0.2425070306056905,0.9762031078218997,0.8784889102803654,0.6443805968593849,-0.7143480951131704,-0.4811393795702342,0.2328839815682206,0.28543876512427074
38,6.729918359510793,3.8022932487628367,8.225065665982687,1.6299086560927003,6.773658937076584,0,0,22.6601474872748,23.63281542305597,2.2042775160157713,0.21488414862122943,0.8406045900617455,0.24707039206500034,0.5339646005165712,2.5612570718940706,2.735557315376745,0.06102568888861662,0.29190035443527634
39,1.831805186195448,6.917654324257715,6.554707274323744,5.718029882472392,4.482756073388382,0,0,7.2592004132074575,6.652890362393077,2.331211429986021,0.08506815368092194,0.8427594605331892,0.4661933380227028,0.5436830384174814,-2.027486387374932,-1.8432513889184718,0.12959635186926896,0.16513477664347148
40,3.9356366361510067,7.6801621715277495,3.8872397385507247,5.4889789381243475,4.8953917315107836,0,0,22.572876467531703,22.86181956879046,2.3986429595664602,0.2508956208281774,0.806771824833118,0.9561087468806782,0.1630770032863781,1.5610005596111343,1.7856249840211489,0.2689251069777039,0.24331424922126565
41,7.4825265366796465,4.460353916663867,5.423696597377191,7.993970005823513,1.789856584282352,0,0,28.495945536499356,28.76277962185989,2.7996108793492107,0.12704150734932654,0.8946361905763207,0.14343955936971556,0.20761398518017532,-1.4375212941346254,-1.2943806574472732,0.16145615069899008,0.19855052341443996
42,2.8445895306924522,8.527839893832212,4.100800960680977,2.6047196443599065,6.410504768638628,0,0,10.236469677621045,9.519468148747986,2.5121256544889525,0.11724073459853564,0.9647239817620152,0.6933014105640313,0.2570088004648299,-3.3635374153334925,-3.2907406019008834,0.23081377877271186,0.27082089482289984
43,1.421340439713443,6.667909103178111,6.636831512956003,0.41581349655842254,2.3968962947147827,0,0,11.173911192297917,10.365197343355106,2.4810125790084125,0.024791232898282476,0.9211350217355678,0.11488639948228534,0.11357351245100385,3.92069534244734,3.9937803275691857,0.1300593714470473,0.14127646341063807
44,5.100197344452863,8.253054240182923,6.394076991977779,4.545822091259447,6.506454067037314,0,0,19.143499666000526,19.91256018254632,2.738936836823796,0.1547434751041318,0.7040990921255244,0.6976941544726082,0.34182488514538084,-0.07832573867956327,0.15920010319448774,0.26213320391724204,0.1914644269248641
45,2.0153804302157576,4.347231269887707,3.485758052782639,6.8718416779357305,2.9887027875072123,0,0,9.19473852798114,8.552143217072022,2.5266858838425272,0.09115537161820005,0.8051301868388747,0.5479664532644569,0.013360744197702985,2.645205231768596,2.7942432017008287,0.1633473751171559,0.2024027760696907
46,4.285685914215539,8.76840134879175,6.945133807835095,7.529835508135319,6.777594513675783,0,0,3.258920051733587,4.103469627807318,2.3635154996279057,0.20423349548462782,0.8839796434652212,0.3800065270363845,0.7745372740077197,-3.0012660815104697,-2.8121835576070904,0.24750571627500434,0.2027188746310305
47,0.8506216909299766,4.559431389973215,5.887855447643977,4.73316543912946,7.2239750625932695,0,0,22.441177902479588,22.273856885218375,2.154624204636964,0.04856630204278845,0.96877770248333,0.12565694764037505,0.2214686172740895,0.1455745882818733,0.37175998318954495,0.1060021681457039,0.18451441456201945
48,4.112128348298444,6.332828268218001,5.173236869888326,7.512168094081537,6.168952131911788,0,0,10.318339138107005,9.644484700308633,2.620578764979066,0.23970398442223598,0.6666049939717231,0.5433568523486181,0.6608084055446546,-2.7820752903904102,-2.5608686796708398,0.08674701616727945,0.28152203451070595
49,3.086209952403825,8.66553620548419,4.8492525932492825,7.5940481372558555,6.022871175719542,0,0,17.467516890550502,17.34813525814709,2.403101756566998,0.06631886128977503,0.7437199522411037,0.35783779853546493,0.11552254208650306,-1.4726699368620895,-1.2859344476889614,0.26936086776948553,0.17829275873948736
50,5.963231147655155,4.373875397817022,8.90229291943728,7.068952403541767,4.383133170771471,0,0,2.4956708128161766,3.369520361498017,2.4605757844251626,0.10802460537795337,0.7251501889357511,0.8726288531583513,0.7919852283858398,-3.1322290795935337,-3.0143684857297806,0.2981894495055156,0.06678068596223025
51,2.6716231357474545,5.793758373110643,4.719166790294792,6.729385439860447,0.7242552421873015,0,0,20.83579045093048,21.831955837318926,2.483983502638219,0.2088648548358963,0.7133529100639225,0.8304438750486368,0.7142215448669943,-0.28030363917478374,-0.27582423004872225,0.20356444726086076,0.11458697496127856
52,3.763837315114172,3.1678631328857394,6.8916098880954,1.3533427182653688,3.9580304202478764,0,0,8.311782196646568,7.5404982871363435,2.4255574973641427,0.07889409455042666,0.9232993212052696,0.12143946122329752,0.41892071391768815,-2.0318561988926698,-2.013078721017984,0.26594468147298667,0.2386747002207507
53,4.85428451173902,7.457638753365085,3.7569746566015803,4.257406710962541,2.9145777590481194,0,0,21.183288722657103,21.37605851262512,2.549885708649381,0.13491949390580138,0.6426033925951283,0.10763018317756763,0.3936880653297362,-2.230555343485994,-2.159092486322825,0.23223643753955958,0.2860446309715481
54,4.932473193493901,6.556673879017064,3.0137857783684874,6.029629428454353,4.594671299339147,0,0,19.9199034109897,19.468401688542365,2.407013536109104,0.16207800438734282,0.6560668881520044,0.28245913951092155,0.27559772137763033,0.3899846653249739,0.6377079661190131,0.05237396741878131,0.05571428861131639
55,0.6591761701783034,6.396316709657276,6.59948187148507,6.930738186027,7.852062170856786,0,0,28.76148600294421,28.55260701667697,2.199432575703148,0.02640154722405938,0.7354069291813504,0.6123814674574879,0.23768874556367103,2.7875824949185963,3.0277657767619184,0.24304582731946,0.28977719199596486
56,2.1883216824476537,5.979984334788587,4.681832182714878,4.922701647483645,7.907951865381042,0,0,14.735551993537177,14.931391582661146,2.5539089497711864,0.1732461122177135,0.9822048435074613,0.8902695669572047,0.7343655638926117,1.6669586534930838,1.6747110483468015,0.07987345196436728,0.09956206247176402
57,3.706688496371061,4.822231604053387,3.7209322663633686,5.611851619833528,7.032501606450411,0,0,21.047151441461022,21.27170586906407,2.501387607044808,0.24348650784711567,0.739277026707132,0.19935267429874093,0.25178108704204677,2.463356277640383,2.5178646099139588,0.22613513370500116,0.050540576273446366
58,0.3842227572763268,7.023409253860354,5.148982088599278,1.520162530010847,2.308861304798811,0,0,2.539884751306526,2.306644593025813,2.6698584822269615,0.03818539734197535,0.6576735844607169,0.8291615271360043,0.5257141053422323,-2.851499293186918,-2.79005108301009,0.17787955806696903,0.27357370856411106
59,4.8079573520625605,3.6608307999430183,7.634724133264452,7.576955891151887,5.366188246778539,0,0,29.31120713513332,29.744727470921724,2.5814668035642443,0.08104379539732495,0.8524649738702557,0.8050122763482153,0.20215763824481608,-3.175659365210168,-2.9308378824516765,0.22727991754536553,0.25914754537329027
60,1.558033938660118,4.807517781091011,5.127137690469407,5.193501290901466,5.475159877440328,0,0,7.188049457758026,7.35108986880025,2.319866060311657,0.26353864955091266,0.6804441341241823,0.5669930938085842,0.4084619938246869,3.6791129272013565,3.8649082385939906,0.05303808313259896,0.29325668687665446
61,1.0870027098976411,4.564992711138478,7.583045404355958,5.089983852800304,3.574257470031017,0,0,3.6847183065371416,4.513372303592346,2.5501955376231633,0.19877407307880682,0.639698805939424,0.6184223308131354,0.1773660452060275,-1.3718713725543648,-1.1854781208278882,0.17280478256179105,0.28692012156279995
62,6.491062640592608,8.002076650161463,4.472076573134977,6.4116099936495,4.155350429521793,0,0,17.392733546414195,16.81275197192949,2.453765198367243,0.12834411845402474,0.8682109308869868,0.7722727132543795,0.5725431609588246,3.8130398331262585,3.9661794080226,0.15653198445696442,0.16204952695795244
63,4.588973950250481,4.216903611834679,6.612096023124924,1.4209803248827815,3.615481759274817,0,0,21.376967476682598,21.58251670283611,2.715489188881417,0.26280819318851534,0.7312707067371683,0.6462996425450147,0.48104311395683913,3.367216597119942,3.4548072678515167,0.24370647454041666,0.08426543259159772
64,2.9639739199641637,8.488188583455322,5.548569512953625,7.888323184314233,2.8681206181988905,0,0,2.0981198406505808,2.00000000000001,2.5357337558689292,0.25365032075224114,0.873213060572425,0.8824337160382757,0.4274382950988422,3.055675416616359,3.226415741541727,0.12018432287798432,0.2820641129728964
65,4.503606115081609,7.874129758699415,4.7366447453116844,5.342738381763497,3.62773814970228,0,0,12.344933188987568,12.91421794093975,2.6840778487695944,0.2542571472803554,0.6385925673290941,0.7676943855407372,0.7952000020650907,0.7896612589425605,0.8376800309361745,0.2616531018616633,0.09151797598146519
66,1.359999769887674,5.099351419258573,8.236995044643425,3.1823461855816904,1.919022850240218,0,0,6.6587561739931,5.974940613951566,2.2924395217566493,0.05366267348230957,0.6975015520257812,0.2774278995344991,0.5504642813358517,-0.8236919809162191,-0.7968302168604555,0.06676873115653242,0.14625062033249125
67,1.2614608535945908,5.761417827226868,3.5503763950259617,3.139816020995195,2.3241140915180836,0,0,23.769701777017016,23.724533740020412,2.568192434279548,0.012803152229958197,0.941579606406721,0.5385974564305336,0.21885248393086096,1.531328361693732,1.73149058482228,0.24488625340356973,0.28809704510341994
68,4.0996609859382875,6.026503847566712,8.62887917939715,1.05819838783427,0.39830646339428305,0,0,10.561595665431886,9.983857830310923,2.702232360299777,0.03071408794074327,0.7936601484120496,0.5118913234464454,0.34392997489617916,2.6270425028190107,2.711635448921839,0.09839306615695304,0.15520102368768884
69,2.465283945234189,3.2641548415922594,7.825360421342685,4.602712789651492,0.6917892510177025,0,0,22.528465064598745,21.750943018026586,2.1865439994833387,0.08369581369444078,0.864056823995508,0.5848043264286411,0.5965500994566013,-1.0337305123392935,-0.801339457374644,0.198662952878016,0.18073281259157475
70,0.5436824881212923,3.778421637015333,6.743287570226213,0.18126366657194776,5.071346528527891,0,0,3.6112473386933277,2.703532569984315,2.2951109905734186,0.17965471011491552,0.725786018608584,0.44759533343205504,0.16534287161197067,2.5784421141586984,2.754008663052148,0.14900727049342846,0.19785808797807847
71,2.310235264717672,4.784389275587744,7.165689015515889,2.952534941394577,4.860708976663873,0,0,19.37502635482881,19.65319025949886,2.6631477924219817,0.18877322603164787,0.7210411654207687,0.3476181185728952,0.5780277254326193,-0.7314815329243598,-0.5285384670120701,0.25807287382194044,0.17432015535640943
72,6.189484416588661,6.122175394513525,3.7705792351682987,7.629967443404119,5.737295092512633,0,0,28.873684044065136,29.22719781646045,2.1580082848838535,0.2403539382522311,0.838758597476578,0.6210027898812929,0.20928666842246046,0.29791122080809584,0.47740218027316667,0.29048995641192893,0.14555237857973807
73,5.813457253931472,3.2032963458131287,3.4982883038667807,5.727946001923557,0.41127270715061554,0,0,4.929711613807885,4.2208891972512745,2.71662569648369,0.02366338494506627,0.8857631059371284,0.7392173601290737,0.28672827043932336,1.8058608903543805,1.974587950795749,0.24943887258196046,0.1592577588052097
74,2.388055154732172,4.68542288061056,6.189368042348071,6.762130796058452,5.800749253077474,0,0,20.670853088982597,19.872945018609954,2.2873736990784628,0.2275039158443443,0.8923204157803405,0.5139683819534672,0.694237391605546,-3.1044332043828557,-3.0843748708619745,0.14756193674991475,0.12459813156535965
75,6.480787469831768,6.841377757399157,3.375443449406256,1.4841177254801474,2.819250381630221,0,0,14.49384443198116,15.444333620227109,2.6279186737917533,0.1724264293582838,0.8824702094982548,0.8210279543129526,0.42898491281159656,-2.0865802849319923,-1.9971826664007604,0.12361060622304405,0.052477690067388984
76,5.0617377945675175,4.895739804586509,7.086636752158743,5.6904140631309525,0.21940696865744663,0,0,10.785452943469231,10.90272934043907,2.4370843039786645,0.2167901165654978,0.7477247908952876,0.4930784973602834,0.5990213639837996,0.01217745412714999,0.1812811282230113,0.05097945566627192,0.20343247475931187
77,2.152702013228091,3.0644944481048966,8.141295284709427,0.20821596491553923,2.5685111478810896,0,0,27.82270366265487,27.15742692344657,2.160170897738225,0.2957969309007385,0.672531601990415,0.8376009405216567,0.08482074664403398,3.773336576303204,3.99999999999999,0.1659725904603573,0.15702428768668758
78,4.8216884600971115,6.940493934529439,8.25101452932011,3.9720586717235187,6.386077489385832,0,0,15.263844622620168,14.929401895366313,2.1616961149580742,0.2356378261202178,0.701033573763139,0.3935431367033244,0.7730944687492626,0.41638588119397335,0.4407558095733566,0.21265595330992554,0.09044849265008996
79,2.6450351986402594,6.473930867651883,3.4390002096644503,4.568972528740024,1.8664047705356244,0,0,2.27377654101628,2.00000000000001,2.7905910050677654,0.058190779748214905,0.736690467397018,0.4125056395465415,0.5522392322787344,-2.31812156375372,-2.3160021207427928,0.19295580001313073,0.287652525016561
80,7.070795030236905,5.206594971265972,4.873394070993119,1.7181218230400321,5.778346881113346,0,0,21.435828276486276,22.38843304371734,2.7675531082901292,0.1629890149832578,0.9371963509748481,0.7897594703866864,0.13910635646793726,-0.9631873229952141,-0.8735099868981998,0.24674383146894907,0.17656070502488735
81,4.192213099025331,8.102240858634204,4.98864141699941,0.5339449426684563,7.389442469751722,0,0,6.070405786395122,6.975157413857237,2.672535923956276,0.09675405160391888,0.6528397009568339,0.7377921627181321,0.411195609880883,-3.1853052059603177,-2.9756381934921246,0.12602919491926465,0.15047009861614175
82,1.5216618288032293,4.595557056654584,7.342281657878586,3.7162667450220854,1.478710730445924,0,0,21.96143277119883,21.190099204293677,2.758837899886223,0.16357511272353054,0.9192018928621977,0.3358784816282816,0.3370198027537759,3.928023616599951,3.99999999999999,0.06770817479214675,0.09699810102837225
83,0.48930487082320934,7.392693098126305,3.035710624076811,1.25093331848485,5.851830396105524,0,0,4.315232629116252,5.225075698286615,2.2313577363725026,0.08745253433448696,0.9119157821960469,0.3341324299010141,0.5205422847402321,-3.4687131286040698,-3.3415172086947345,0.1594065755982983,0.20674193491269022
84,1.8097564306279867,5.399892125985042,8.951569842551699,6.868984838694679,5.56819023999991,0,0,7.713401308952818,8.339417284307036,2.594722667084797,0.22918109921742275,0.6215695049985466,0.13441675798103925,0.05113511389982253,1.1194223933987875,1.3026066006791477,0.10141875850790938,0.2540990359900064
85,3.664200125653977,5.637475346257165,8.205698610549996,2.786405431356018,6.652230851354772,0,0,10.867699682531804,9.972688265236487,2.562170028233654,0.14180543929814077,0.6986007607564287,0.5042752308061398,0.34729146397645233,-0.1543007622242052,0.08489990856152538,0.2906802896938437,0.28553942576844077
86,4.021654544651709,5.698880386864621,3.3516754426284763,6.566472383439025,0.8920161549369814,0,0,8.511302084579658,8.315949474628447,2.5986959830694807,0.11399693710563757,0.7160954415777787,0.492433900509351,0.01681761176938146,-2.378553081282722,-2.2788518664439286,0.15499057674986289,0.05791311979380286
87,6.6965446949981535,3.8934438619556255,3.261686833492001,5.073811299621219,4.882421782540728,0,0,26.527506737145128,26.695811865662257,2.6509850482300124,0.2023084460209359,0.8170331018098356,0.15697068311760434,0.11944351916855903,2.3049278665958868,2.498327529848594,0.18856823335316691,0.06038998159453653
88,4.319625618840774,8.778472902038581,8.335944161493817,1.3984485548920305,0.5240608816631678,0,0,3.0004999977340456,3.4560071587158743,2.6970239779517002,0.09168477363530263,0.9405573060447301,0.13670034300233302,0.6405819445604957,3.3925570404222745,3.470956981484266,0.1396497111155678,0.10971964292118129
89,4.257088039275973,4.634550450978286,7.511268720789495,5.3984532603430635,5.227979837890556,0,0,9.803107998337637,9.128798913088401,2.7856013243248303,0.04030550438203574,0.9299291330317061,0.36862683082458025,0.5754645350905541,2.8267708971081777,3.0106467952140217,0.0907820242415845,0.22845351830963656
90,2.93890451277072,4.728689671103424,7.00148121890321,4.022116743804916,4.803473694937858,0,0,28.28539079050347,27.379178472932857,2.5413182448340814,0.28366612702225097,0.7596074612059001,0.7599489164338946,0.27066672782524176,2.7481080699066087,2.893165058084506,0.20656600602146635,0.05153912826337793
91,1.0339609842250372,5.900322365045705,3.226990098618212,3.032520054628859,6.082283122674291,0,0,24.588485384441725,24.694457987879392,2.5282390598831754,0.2613821713517724,0.611836395651103,0.3491122601098409,0.7427855092342129,-2.467734436702613,-2.3320948373506565,0.10376941939418853,0.291228486277318
92,2.127178132036408,3.3765259499403912,5.868904841960629,2.908510539330668,7.5084906234434925,0,0,9.399002479712935,8.519880109916839,2.2537910076343963,0.023859666135224347,0.719685728737646,0.6726539176230166,0.6847896008178764,3.1089360135995134,3.3473770361791573,0.0892170667617717,0.08050367866327239
93,4.133487478201871,5.960475541030187,7.887237576631028,1.4485028815813779,4.358074765753908,0,0,11.422517673102742,10.650482360864284,2.5904158752227358,0.03756987183486452,0.6794743890891333,0.8285719730662349,0.3247284632458314,-3.0199674832791903,-2.858789392714749,0.2887685873080333,0.15153656063164894
94,6.313212253078446,4.016172042199998,3.9280844338653185,7.342650559180912,1.0671315395714858,0,0,6.536317101511258,6.213173992794434,2.6254631675055133,0.12975093884768785,0.9259329155646976,0.2036209852611417,0.1229930343693137,-2.9144147994312117,-2.7812833955360428,0.08075291575054261,0.2679646502262979
